field_index,source_node_id,jax_potential_V,elmer_potential_V,elmer_minus_jax_V
1229,4114,1.50303557581169783e-01,1.50303557580382163e-01,-7.87619969244701679e-13
1230,4115,8.82495828143008559e-02,8.82495827909839936e-02,-2.33168623298141142e-11
1231,4116,1.67127140377165972e-02,1.67127140403618354e-02,2.64523819515360969e-12
1232,4117,4.59363953085303103e-02,4.59363952620919364e-02,-4.64383739795515282e-11
1233,4118,1.14918913333748679e-01,1.14918913317657384e-01,-1.60912949631608626e-11
1234,4119,2.20263300071915843e-02,2.20263300164739578e-02,9.28237348096772052e-12
1235,4120,4.12111625176087987e-02,4.12111625065036818e-02,-1.11051168261155908e-11
1236,4121,1.90334401465283992e-02,1.90334401244277376e-02,-2.21006615785945826e-11
1237,4122,1.54380433577737623e-02,1.54380433484634528e-02,-9.31030946782485103e-12
1238,4123,1.91548875266485563e-01,1.91548875259025531e-01,-7.46003259166627686e-12
1239,4124,1.76011203411340494e-01,1.76011203408041467e-01,-3.29902771767365266e-12
1240,4125,1.74841409260566266e-01,1.74841409263917613e-01,3.35134697770911316e-12
1241,4126,1.72119704432996984e-01,1.72119704439644861e-01,6.64787669357735922e-12
1242,4127,1.96860249962149597e-01,1.96860249961914840e-01,-2.34756658556989350e-13
1243,4128,2.06171170173145651e-01,2.06171170170777490e-01,-2.36816122267669016e-12
1244,4129,2.05295331566113542e-01,2.05295331569807754e-01,3.69421160328897713e-12
1245,4130,2.07185877511064653e-01,2.07185877518506090e-01,7.44143635600380549e-12
1246,4131,1.79292777424781447e-01,1.79292777424664151e-01,-1.17295062551647788e-13
1247,4132,1.80106122594167500e-01,1.80106122586530887e-01,-7.63661356373290801e-12
1248,4133,1.84601908576064622e-01,1.84601908570874162e-01,-5.19045917357630060e-12
1249,4134,2.02169527880973060e-01,2.02169527882241462e-01,1.26840205005862572e-12
1250,4135,1.45589123505455685e-02,1.45589123244904885e-02,-2.60550799685566048e-11
1251,4136,2.14240928004321624e-01,2.14240928006442899e-01,2.12127537757567097e-12
1252,4137,2.14900821036347223e-01,2.14900821039644391e-01,3.29716809410740552e-12
1253,4138,2.16821419247340580e-01,2.16821419249037278e-01,1.69669833738339548e-12
1254,4139,2.12240684927443579e-01,2.12240684929842577e-01,2.39899766718565388e-12
1255,4140,2.11065483191946179e-01,2.11065483194248588e-01,2.30240826404326526e-12
1256,4141,1.88102321790198007e-01,1.88102321781736748e-01,-8.46125947084885865e-12
1257,4142,1.89899362932730686e-01,1.89899362922022502e-01,-1.07081843392364817e-11
1258,4143,1.84740835655650942e-01,1.84740835649710000e-01,-5.94094218264729079e-12
1259,4144,3.74793076154791294e-02,3.74793076009464141e-02,-1.45327153089347405e-11
1260,4145,1.44526171321125597e-02,1.44526171123588714e-02,-1.97536882684534731e-11
1261,4146,2.08180533951760116e-01,2.08180533954636426e-01,2.87631030104762431e-12
1262,4147,2.18152809099181638e-01,2.18152809108335483e-01,9.15384434918564693e-12
1263,4148,2.19998243374231378e-01,2.19998243373270980e-01,-9.60398427451991665e-13
1264,4149,5.86939366208095569e-03,5.86939368290416343e-03,2.08232077414383099e-11
1265,4150,1.53286140116903363e-01,1.53286140114252456e-01,-2.65090727147310190e-12
1266,4151,1.56450493346228653e-01,1.56450493353225112e-01,6.99645896773404274e-12
1267,4152,1.29321729204335989e-01,1.29321729194679130e-01,-9.65685864606768973e-12
1268,4153,2.21461276854235833e-01,2.21461276858994832e-01,4.75899875063134914e-12
1269,4154,2.09133881907007185e-01,2.09133881913497216e-01,6.49003073505127759e-12
1270,4155,2.09828510025092174e-01,2.09828510028939902e-01,3.84772769201902065e-12
1271,4156,2.03401827647493844e-01,2.03401827646904648e-01,-5.89195359168570576e-13
1272,4157,7.44381237254361089e-02,7.44381237433459492e-02,1.79098402774968690e-11
1273,4158,2.29207768564510833e-01,2.29207768563277348e-01,-1.23348553593416455e-12
1274,4159,2.04299474270863174e-01,2.04299474270089182e-01,-7.73991981617427882e-13
1275,4160,9.72026875342354817e-03,9.72026874257743596e-03,-1.08461122028113977e-11
1276,4161,2.76754668963050034e-04,2.76754670345770416e-04,1.38272038133560593e-12
1277,4162,2.26741390090914735e-01,2.26741390092035727e-01,1.12099218796402056e-12
1278,4163,1.18533187531544813e-02,1.18533187370604004e-02,-1.60940809290632814e-11
1279,4164,3.30183984365166397e-02,3.30183984652041504e-02,2.86875107002870777e-11
1280,4165,1.31295292471392700e-02,1.31295292285679762e-02,-1.85712938083337775e-11
1281,4166,6.76927129261498811e-02,6.76927129601062744e-02,3.39563932527653378e-11
1282,4167,1.06894405289591252e-01,1.06894405268463777e-01,-2.11274747696776899e-11
1283,4168,1.15513579786397563e-01,1.15513579820767515e-01,3.43699513294382086e-11
1284,4169,1.77953329616608508e-01,1.77953329615130412e-01,-1.47809542383470216e-12
1285,4170,2.06823607057401243e-01,2.06823607058147202e-01,7.45958850245642680e-13
1286,4171,2.89314388492775999e-02,2.89314388246959334e-02,-2.45816665633835640e-11
1287,4172,4.83082694052642744e-02,4.83082694193113504e-02,1.40470760023880814e-11
1288,4173,2.26407526995870967e-01,2.26407526991880881e-01,-3.99008603935158135e-12
1289,4174,5.96457843614819350e-02,5.96457843743638874e-02,1.28819524491952109e-11
1290,4175,1.83012365855422271e-01,1.83012365842629116e-01,-1.27931554239069101e-11
1291,4176,1.46333492960712713e-01,1.46333492970964124e-01,1.02514108313300767e-11
1292,4177,2.12994927886407587e-01,2.12994927891769686e-01,5.36209965318334980e-12
1293,4178,1.46198047923052081e-03,1.46198048237143239e-03,3.14091157596618764e-12
1294,4179,7.93245208033547811e-02,7.93245208341685354e-02,3.08137543258979463e-11
1295,4180,4.21986470633011791e-04,4.21986472426063989e-04,1.79305219760381163e-12
1296,4181,1.59824162534850406e-01,1.59824162544380449e-01,9.53004342107988123e-12
1297,4182,4.14798005119583132e-03,4.14798005230555909e-03,1.10972776107276516e-12
1298,4183,5.00491895528356531e-02,5.00491895587332550e-02,5.89760185132348624e-12
1299,4184,1.96258999588665745e-01,1.96258999582865745e-01,-5.79999936967112717e-12
1300,4185,1.07353985238652513e-01,1.07353985254470763e-01,1.58182494880421132e-11
1301,4186,3.23194889953467082e-02,3.23194889684093531e-02,-2.69373551242679810e-11
1302,4187,4.64657533329871711e-02,4.64657533780357332e-02,4.50485621028562377e-11
1303,4188,2.20189295140075320e-01,2.20189295152059539e-01,1.19842191725894054e-11
1304,4189,1.70310300188363822e-01,1.70310300205936405e-01,1.75725822781913621e-11
1305,4190,1.45684981881574971e-01,1.45684981868249908e-01,-1.33250632750048226e-11
1306,4191,1.41971326012839266e-01,1.41971325999474512e-01,-1.33647537481351719e-11
1307,4192,1.40368127038114660e-01,1.40368127024112860e-01,-1.40017997196650867e-11
1308,4193,1.47428149608327785e-01,1.47428149600165287e-01,-8.16249845492222903e-12
1309,4194,3.42270467997081232e-02,3.42270467595652203e-02,-4.01429028906719054e-11
1310,4195,5.51995079994511417e-02,5.51995079894068291e-02,-1.00443126038740616e-11
1311,4196,6.22999020946994678e-02,6.22999021193967675e-02,2.46972997608452260e-11
1312,4197,7.13565472967852971e-02,7.13565473224309493e-02,2.56456522684800348e-11
1313,4198,9.78685189399074174e-02,9.78685189627315072e-02,2.28240898403342385e-11
1314,4199,6.53923551158633182e-02,6.53923551046663165e-02,-1.11970016591911303e-11
1315,4200,1.98646587253439200e-01,1.98646587256798651e-01,3.35945160578887680e-12
1316,4201,1.48334708549569261e-01,1.48334708554741568e-01,5.17230702712367929e-12
1317,4202,1.75906452852760964e-01,1.75906452860839529e-01,8.07856559426056720e-12
1318,4203,3.79288882853091799e-02,3.79288882788720791e-02,-6.43710085235227325e-12
1319,4204,5.17978875618023346e-02,5.17978875542117953e-02,-7.59053930821096401e-12
1320,4205,1.20564001595709472e-01,1.20564001619206967e-01,2.34974956159206272e-11
1321,4206,1.03155912769319624e-01,1.03155912753904830e-01,-1.54147944408933313e-11
1322,4207,1.84320442453580424e-01,1.84320442466327977e-01,1.27475530131704318e-11
1323,4208,9.20131536247953824e-02,9.20131536463528327e-02,2.15574502693272052e-11
1324,4209,1.87589662605442631e-01,1.87589662619492059e-01,1.40494282874215060e-11
1325,4210,1.60862197983397404e-01,1.60862197962646558e-01,-2.07508454863614134e-11
1326,4211,1.04928232401259286e-01,1.04928232407286631e-01,6.02734528953874360e-12
1327,4212,9.66230014952216831e-02,9.66230014915807622e-02,-3.64092089810696962e-12
1328,4213,1.25517184353796996e-01,1.25517184349155070e-01,-4.64192573268462638e-12
1329,4214,8.21898925144710357e-02,8.21898924765688543e-02,-3.79021813934343754e-11
1330,4215,2.05764225836894375e-02,2.05764225619262664e-02,-2.17631711263432948e-11
1331,4216,1.03165023110488932e-01,1.03165023118075322e-01,7.58638984965642749e-12
1332,4217,1.64423765307966283e-03,1.64423765950976624e-03,6.43010341153105180e-12
1333,4218,4.47036413825688608e-02,4.47036414433803347e-02,6.08114739120146908e-11
1334,4219,3.94258698687171075e-02,3.94258698729967119e-02,4.27960444859820655e-12
1335,4220,7.54829631734542650e-02,7.54829631374412807e-02,-3.60129842613687856e-11
1336,4221,7.65516540822756969e-02,7.65516541292293046e-02,4.69536076685983517e-11
1337,4222,1.37076768052197234e-01,1.37076768038513763e-01,-1.36834710229294387e-11
1338,4223,1.73661765069629742e-01,1.73661765070922014e-01,1.29227184508806658e-12
1339,4224,1.24573328642608505e-01,1.24573328651105000e-01,8.49649517409289956e-12
1340,4225,2.21853106032928155e-01,2.21853106042312953e-01,9.38479849388329512e-12
1341,4226,2.18429064284496682e-01,2.18429064277954665e-01,-6.54201692817935054e-12
1342,4227,2.25750179079411313e-02,2.25750179191619924e-02,1.12208610458797153e-11
1343,4228,2.01504268838598566e-01,2.01504268841990020e-01,3.39145378447369694e-12
1344,4229,1.33655461032471085e-01,1.33655461054483865e-01,2.20127804873015975e-11
1345,4230,1.15176068006563465e-01,1.15176067975193711e-01,-3.13697540166302247e-11
1346,4231,2.27930030052391874e-01,2.27930030054292826e-01,1.90095161833880866e-12
1347,4232,3.12323755748900034e-02,3.12323756150966955e-02,4.02066921423305246e-11
1348,4233,2.15139149682701397e-01,2.15139149689200337e-01,6.49894027482389447e-12
1349,4234,1.41660740668860363e-01,1.41660740696914922e-01,2.80545586761604682e-11
1350,4235,8.72388667383268007e-02,8.72388667710553012e-02,3.27285004653177225e-11
1351,4236,6.07205617249002433e-02,6.07205617332959094e-02,8.39566610677522362e-12
1352,4237,9.96557579493194262e-02,9.96557579632563334e-02,1.39369071838757463e-11
1353,4238,1.73647862626429943e-02,1.73647862661630778e-02,3.52008353021737719e-12
1354,4239,8.46287874473080348e-02,8.46287874138203916e-02,-3.34876432139807889e-11
1355,4240,5.41793728981635678e-02,5.41793728919702650e-02,-6.19330281503849278e-12
1356,4241,1.58407016906182946e-01,1.58407016912877563e-01,6.69461708291407831e-12
1357,4242,6.98353131389088111e-02,6.98353130822791657e-02,-5.66296454174164410e-11
1358,4243,1.93644397003269964e-01,1.93644396997087687e-01,-6.18227691262518420e-12
1359,4244,2.27133206791525488e-01,2.27133206798507126e-01,6.98163749035529690e-12
1360,4245,1.26971205514526980e-01,1.26971205511327484e-01,-3.19949622351600738e-12
1361,4246,1.99684099929796799e-01,1.99684099932167569e-01,2.37077024678455928e-12
1362,4247,1.43340591775870108e-01,1.43340591762022268e-01,-1.38478395417251932e-11
1363,4248,1.88201089385277104e-01,1.88201089375881564e-01,-9.39553990164654351e-12
1364,4249,2.06140141372871510e-01,2.06140141371625035e-01,-1.24647514532227888e-12
1365,4250,1.10476150128637166e-01,1.10476150156340852e-01,2.77036865670154953e-11
1366,4251,2.46694728142841588e-03,2.46694728443441584e-03,3.00599996283512638e-12
1367,4252,1.91234442184876702e-01,1.91234442176311997e-01,-8.56470450116830762e-12
1368,4253,1.54357778649891003e-01,1.54357778643815086e-01,-6.07591754686609420e-12
1369,4254,1.26979587503806418e-02,1.26979587438512086e-02,-6.52943324408461478e-12
1370,4255,4.22257313355940619e-02,4.22257313762947617e-02,4.07006997549252958e-11
1371,4256,1.11324660370722833e-01,1.11324660343568860e-01,-2.71539735141601568e-11
1372,4257,1.79320231631137472e-01,1.79320231616556663e-01,-1.45808087825827215e-11
1373,4258,8.62679721627188367e-02,8.62679721919536596e-02,2.92348228958516643e-11
1374,4259,1.71043678616655287e-01,1.71043678631574853e-01,1.49195655829714724e-11
1375,4260,9.45061654690680097e-02,9.45061654645117932e-02,-4.55621651518356430e-12
1376,4261,7.83591827717152051e-02,7.83591828199606266e-02,4.82454215466887604e-11
1377,4262,1.29770118900901177e-01,1.29770118904271425e-01,3.37024852470335645e-12
1378,4263,3.95566089350769395e-02,3.95566089279016167e-02,-7.17532283589505937e-12
1379,4264,2.54731361106049145e-02,2.54731361056875182e-02,-4.91739635122279140e-12
1380,4265,2.00890302502881118e-01,2.00890302497795104e-01,-5.08601494253468900e-12
1381,4266,5.71599033216936558e-02,5.71599033221025371e-02,4.08881262181637339e-13
1382,4267,3.57917894449006138e-02,3.57917894038886214e-02,-4.10119924132423819e-11
1383,4268,2.29309874468950181e-01,2.29309874467398284e-01,-1.55189749939665944e-12
1384,4269,1.53875142105664017e-03,1.53875142989851076e-03,8.84187059506380546e-12
1385,4270,1.53009030539650981e-01,1.53009030540239177e-01,5.88196158446407935e-13
1386,4271,9.28065639850998436e-02,9.28065639807451465e-02,-4.35469715842629057e-12
1387,4272,1.69223210839005628e-01,1.69223210851468409e-01,1.24627808073540791e-11
1388,4273,6.91914768503928274e-02,6.91914768713164513e-02,2.09236239445687033e-11
1389,4274,7.33415487844780827e-03,7.33415490690837290e-03,2.84605646341806739e-11
1390,4275,1.38411458815836635e-01,1.38411458804815812e-01,-1.10208231429709258e-11
1391,4276,8.42989680717062678e-02,8.42989681035347799e-02,3.18285120481931472e-11
1392,4277,1.63396326993774099e-01,1.63396326973921285e-01,-1.98528138373177399e-11
1393,4278,8.90254926648484796e-02,8.90254926973349375e-02,3.24864579681616306e-11
1394,4279,1.46968834219507960e-01,1.46968834235977647e-01,1.64696867255287316e-11
1395,4280,2.29340134490086861e-01,2.29340134489682795e-01,-4.04065669812325723e-13
1396,4281,2.11646010315762217e-01,2.11646010326625555e-01,1.08633380069278473e-11
1397,4282,1.91616408259676324e-01,1.91616408273867528e-01,1.41912037676661384e-11
1398,4283,1.19062057286742615e-01,1.19062057315464570e-01,2.87219553696260732e-11
1399,4284,1.72403324219903009e-01,1.72403324216212905e-01,-3.69010377809786405e-12
1400,4285,8.70640455060601448e-02,8.70640454721221674e-02,-3.39379774283443680e-11
1401,4286,1.76122593240092828e-01,1.76122593240304076e-01,2.11247686010551661e-13
1402,4287,5.70551016522314811e-02,5.70551016386315474e-02,-1.35999336792202996e-11
1403,4288,8.95743445093850066e-02,8.95743444799780575e-02,-2.94069490980319870e-11
1404,4289,2.16703747021710580e-01,2.16703747031657984e-01,9.94740401161209320e-12
1405,4290,1.66708918460222039e-01,1.66708918481891566e-01,2.16695272836631148e-11
1406,4291,6.59753333069043046e-02,6.59753333417636145e-02,3.48593098831173620e-11
1407,4292,1.78273063597821219e-02,1.78273063654378998e-02,5.65577792932536738e-12
1408,4293,1.50274933778426045e-01,1.50274933777609698e-01,-8.16346990006877604e-13
1409,4294,2.28485589394563510e-01,2.28485589393655070e-01,-9.08439989899534339e-13
1410,4295,5.80591670614891212e-02,5.80591670737408347e-02,1.22517135325850290e-11
1411,4296,1.72974239307210592e-01,1.72974239317511574e-01,1.03009822893795899e-11
1412,4297,9.01507865204296960e-02,9.01507865468506031e-02,2.64209071287879738e-11
1413,4298,1.15807905346632773e-03,1.15807905483494194e-03,1.36861420634015740e-12
1414,4299,5.60042383656546364e-02,5.60042383609892155e-02,-4.66542082744325626e-12
1415,4300,1.95512780261385966e-01,1.95512780255967106e-01,-5.41885980531731093e-12
1416,4301,3.26174774641802973e-02,3.26174775175589529e-02,5.33786556622395381e-11
1417,4302,7.29065228897556455e-02,7.29065229164649470e-02,2.67093014372221660e-11
1418,4303,2.17800779932137395e-01,2.17800779922814547e-01,-9.32284804910921139e-12
1419,4304,1.98892777090797862e-01,1.98892777088902545e-01,-1.89531723648883599e-12
1420,4305,1.83720770159357567e-02,1.83720769832950263e-02,-3.26407303963272000e-11
1421,4306,4.21509057760287020e-02,4.21509057452401012e-02,-3.07886008354962826e-11
1422,4307,6.30382554092918240e-02,6.30382554085863051e-02,-7.05518976573671353e-13
1423,4308,1.69767597045558438e-01,1.69767597029644390e-01,-1.59140478572794564e-11
1424,4309,1.39984325514687563e-01,1.39984325539868976e-01,2.51814125107330256e-11
1425,4310,2.24597742968773634e-01,2.24597742966856251e-01,-1.91738291910326097e-12
1426,4311,2.27896304251710202e-01,2.27896304248922404e-01,-2.78779777040938370e-12
1427,4312,1.84696876645064928e-01,1.84696876633944990e-01,-1.11199383034943367e-11
1428,4313,4.12430064595701515e-02,4.12430064997788004e-02,4.02086489104114264e-11
1429,4314,1.65189128421903808e-01,1.65189128439637678e-01,1.77338699280937817e-11
1430,4315,2.02289529841520634e-02,2.02289530047471168e-02,2.05950534404308883e-11
1431,4316,8.39486236363875260e-02,8.39486236733257840e-02,3.69382580078791989e-11
1432,4317,1.00296309364615255e-01,1.00296309348341897e-01,-1.62733576614115805e-11
1433,4318,2.02721517279009472e-01,2.02721517279020713e-01,1.12410081243297100e-14
1434,4319,1.00468853942825079e-01,1.00468853951072176e-01,8.24709744939866596e-12
1435,4320,1.48284460927376599e-01,1.48284460924702766e-01,-2.67383337693161138e-12
1436,4321,1.56324119443550624e-01,1.56324119435305914e-01,-8.24471046989572187e-12
1437,4322,9.26467772374398035e-02,9.26467772601979461e-02,2.27581425926715042e-11
1438,4323,1.73609824525980949e-01,1.73609824532071882e-01,6.09093331327414944e-12
1439,4324,1.65650821774194046e-01,1.65650821747397731e-01,-2.67963151667771626e-11
1440,4325,2.75828095673916196e-02,2.75828095575223649e-02,-9.86925471901933804e-12
1441,4326,7.80233851125502337e-02,7.80233850723533046e-02,-4.01969291186077271e-11
1442,4327,6.29467013673396386e-02,6.29467013951258703e-02,2.77862316488963756e-11
1443,4328,2.23636380273010249e-01,2.23636380276270308e-01,3.26005888950930967e-12
1444,4329,2.50712859793402534e-02,2.50712860008090975e-02,2.14688440636212619e-11
1445,4330,8.15395748732630765e-02,8.15395749134919245e-02,4.02288480305657004e-11
1446,4331,1.81314798040790731e-01,1.81314798053041959e-01,1.22512278100117555e-11
1447,4332,3.05647095562376729e-02,3.05647095120331995e-02,-4.42044734150215390e-11
1448,4333,2.30778298692857174e-02,2.30778298781019915e-02,8.81627409965446418e-12
1449,4334,1.07411969565313070e-01,1.07411969537492061e-01,-2.78210093851427587e-11
1450,4335,7.57518084879462011e-02,7.57518085184606255e-02,3.05144243206711963e-11
1451,4336,1.13817675456363107e-01,1.13817675493495543e-01,3.71324360148861388e-11
1452,4337,1.31825178130111714e-01,1.31825178138991611e-01,8.87989681785938956e-12
1453,4338,2.92389024195373638e-02,2.92389024504452512e-02,3.09078873605983517e-11
1454,4339,2.85146558051819219e-03,2.85146559055348900e-03,1.00352968122885411e-11
1455,4340,1.50592634727503782e-01,1.50592634726474606e-01,-1.02917674382752011e-12
1456,4341,1.05746901160104712e-01,1.05746901167916726e-01,7.81201492383587492e-12
1457,4342,1.85443846544987412e-01,1.85443846559143616e-01,1.41562039868148304e-11
1458,4343,6.83460667305185385e-03,6.83460669739637938e-03,2.43445255274088446e-11
1459,4344,1.67864592335134261e-01,1.67864592315845801e-01,-1.92884597183251572e-11
1460,4345,7.13820710742940484e-02,7.13820710215763293e-02,-5.27177190789984706e-11
1461,4346,2.72004044676672357e-02,2.72004045028013328e-02,3.51340970206059922e-11
1462,4347,1.16953655403063475e-01,1.16953655369131576e-01,-3.39318989572845453e-11
1463,4348,1.44879286766073145e-01,1.44879286753352349e-01,-1.27207966382769655e-11
1464,4349,1.81734805021706858e-01,1.81734805010415668e-01,-1.12911902050427670e-11
1465,4350,1.08053675595304779e-01,1.08053675613777947e-01,1.84731674401916734e-11
1466,4351,9.77620885778081143e-03,9.77620889429665213e-03,3.65158406984145145e-11
1467,4352,1.63356819109279489e-01,1.63356819116287827e-01,7.00833835409753192e-12
1468,4353,2.27796202278973792e-01,2.27796202277731674e-01,-1.24211751995062514e-12
1469,4354,5.50828864368761231e-02,5.50828864381967820e-02,1.32065886004895106e-12
1470,4355,1.27729396994555600e-01,1.27729396991813432e-01,-2.74216760409728977e-12
1471,4356,1.40282006296311851e-01,1.40282006285084082e-01,-1.12277687147610550e-11
1472,4357,2.28313186178956878e-01,2.28313186182109051e-01,3.15217296709136008e-12
1473,4358,2.18708666355654835e-01,2.18708666352679382e-01,-2.97545321714665079e-12
1474,4359,1.29856163896846760e-01,1.29856163881502312e-01,-1.53444479344955198e-11
1475,4360,3.86877387162763015e-02,3.86877387109600540e-02,-5.31624744226633084e-12
1476,4361,1.94198561387812024e-01,1.94198561404617082e-01,1.68050573456923757e-11
1477,4362,1.13578172880607800e-01,1.13578172847254688e-01,-3.33531119389718356e-11
1478,4363,4.43777591682079989e-02,4.43777591216238873e-02,-4.65841115682152918e-11
1479,4364,9.43015496945727311e-02,9.43015497176736966e-02,2.31009655848879447e-11
1480,4365,5.14739587218957743e-03,5.14739588883438015e-03,1.66448027236199003e-11
1481,4366,1.04665915743516122e-01,1.04665915724704101e-01,-1.88120213850950790e-11
1482,4367,3.36283432127549367e-02,3.36283431798864649e-02,-3.28684718331473391e-11
1483,4368,6.17234670674103800e-02,6.17234670771118626e-02,9.70148267276371712e-12
1484,4369,1.26181703067984347e-01,1.26181703071271106e-01,3.28675975325154468e-12
1485,4370,1.17041203060071958e-01,1.17041203085038667e-01,2.49667092555583281e-11
1486,4371,1.37722062917014221e-01,1.37722062944918150e-01,2.79039291672944501e-11
1487,4372,1.31499264187401682e-01,1.31499264168029567e-01,-1.93721150232306627e-11
1488,4373,1.48212994960759598e-01,1.48212994966366113e-01,5.60651525205457801e-12
1489,4374,1.24025985988403295e-01,1.24025985997433141e-01,9.02984631512282476e-12
1490,4375,1.76589118279142504e-01,1.76589118279787571e-01,6.45067332882831579e-13
1491,4376,9.79050570670770837e-02,9.79050570588620023e-02,-8.21508139292603801e-12
1492,4377,1.40776364684268751e-03,1.40776363707715755e-03,-9.76552996453938782e-12
1493,4378,7.07213689868440021e-02,7.07213690079766949e-02,2.11326928178934281e-11
1494,4379,4.72401423996573547e-02,4.72401423522730776e-02,-4.73842770576382577e-11
1495,4380,2.29274719606089888e-01,2.29274719606084754e-01,-5.13478148889134900e-15
1496,4381,3.14167757170908321e-02,3.14167757683778345e-02,5.12870024227396470e-11
1497,4382,1.01204170545270110e-02,1.01204170706974250e-02,1.61704139661766888e-11
1498,4383,2.16540196316816281e-03,2.16540196859987908e-03,5.43171627467864404e-12
1499,4384,2.02556689276221863e-01,2.02556689269366680e-01,-6.85518308785049157e-12
1500,4385,1.99899557017329560e-01,1.99899557017600898e-01,2.71338507218388258e-13
1501,4386,2.18398448300559350e-01,2.18398448292905389e-01,-7.65396079849267608e-12
1502,4387,2.26157304500517020e-01,2.26157304494504802e-01,-6.01221850082822584e-12
1503,4388,2.27969418008482971e-01,2.27969418002790053e-01,-5.69291835894603082e-12
1504,4389,2.05191403563079494e-01,2.05191403556898327e-01,-6.18116668960055904e-12
1505,4390,1.94653202685655669e-01,1.94653202700952516e-01,1.52968471223147162e-11
1506,4391,1.89386686430437517e-01,1.89386686447372055e-01,1.69345371059392846e-11
1507,4392,1.86752416778320302e-01,1.86752416792325099e-01,1.40047973218315747e-11
1508,4393,1.78851691075949448e-01,1.78851691075916835e-01,-3.26128013483639734e-14
1509,4394,2.15725700854243779e-01,2.15725700842415269e-01,-1.18285103933857272e-11
1510,4395,2.13085303039033197e-01,2.13085303028549666e-01,-1.04835307102035813e-11
1511,4396,2.21054383028491896e-01,2.21054383020687417e-01,-7.80447928505623167e-12
1512,4397,2.07829287824545073e-01,2.07829287813794505e-01,-1.07505671032015471e-11
1513,4398,1.97286251544144253e-01,1.97286251554708053e-01,1.05637998348839801e-11
1514,4399,1.76220379508567199e-01,1.76220379497981333e-01,-1.05858655174984051e-11
1515,4400,1.84095066242763006e-01,1.84095066253189749e-01,1.04267428024940045e-11
1516,4401,1.81481261386564008e-01,1.81481261391066351e-01,4.50234294291362858e-12
1517,4402,1.91998661711105911e-01,1.91998661728819436e-01,1.77135250911675257e-11
1518,4403,2.23691538704576587e-01,2.23691538691779851e-01,-1.27967358931613262e-11
1519,4404,2.10445301926807771e-01,2.10445301921380168e-01,-5.42760281163623404e-12
1520,4405,9.11245838932815827e-02,9.11245838655816431e-02,-2.76999395643073854e-11
1521,4406,3.45363239131543176e-03,3.45363240347455833e-03,1.21591265701825879e-11
1522,4407,5.96733096817040915e-03,5.96733097558718641e-03,7.41677726179279517e-12
1523,4408,1.44312010202201135e-01,1.44312010232548554e-01,3.03474190221919571e-11
1524,4409,1.41658881658473013e-01,1.41658881692250743e-01,3.37777306125275345e-11
1525,4410,1.36335015281264266e-01,1.36335015316830094e-01,3.55658280604131960e-11
1526,4411,1.12400615640165305e-01,1.12400615603936535e-01,-3.62287699839924926e-11
1527,4412,1.01763825264136479e-01,1.01763825245668071e-01,-1.84684073589735931e-11
1528,4413,9.91034538929717462e-02,9.91034538830153494e-02,-9.95639681811155697e-12
1529,4414,1.23039087149107051e-01,1.23039087121544752e-01,-2.75622996648294816e-11
1530,4415,1.09739394089885825e-01,1.09739394052857792e-01,-3.70280334172079506e-11
1531,4416,1.54951380210672923e-01,1.54951380200243072e-01,-1.04298514269629550e-11
1532,4417,1.33652464492237000e-01,1.33652464523671050e-01,3.14340498075438290e-11
1533,4418,1.17718601992033461e-01,1.17718601952158441e-01,-3.98750199526176630e-11
1534,4419,1.73546439084358101e-01,1.73546439065073388e-01,-1.92847127156170473e-11
1535,4420,1.46971363949389006e-01,1.46971363973544961e-01,2.41559550140379997e-11
1536,4421,1.07083467495022552e-01,1.07083467461762422e-01,-3.32601307606594787e-11
1537,4422,1.20380327556408678e-01,1.20380327521032782e-01,-3.53758966564754473e-11
1538,4423,1.38998900438697448e-01,1.38998900474225640e-01,3.55281914998784032e-11
1539,4424,1.31017004149196592e-01,1.31017004168395373e-01,1.91987814535110601e-11
1540,4425,1.70883862274625598e-01,1.70883862249144869e-01,-2.54807286381719678e-11
1541,4426,1.65585017927295824e-01,1.65585017898988496e-01,-2.83073287032920007e-11
1542,4427,1.60273500905903615e-01,1.60273500891523341e-01,-1.43802747487598026e-11
1543,4428,1.28357098253657403e-01,1.28357098256079299e-01,2.42189601706854774e-12
1544,4429,1.68222458557768156e-01,1.68222458532361174e-01,-2.54069820737612417e-11
1545,4430,8.84656701298267151e-02,8.84656700857705258e-02,-4.40561892522950416e-11
1546,4431,9.37853578306551139e-02,9.37853578121582709e-02,-1.84968429461918049e-11
1547,4432,2.72919610843839616e-02,2.72919611517287858e-02,6.73448241617080612e-11
1548,4433,2.19754141437853261e-02,2.19754141386480847e-02,-5.13724132678028411e-12
1549,4434,8.04821599796644582e-02,8.04821599159320500e-02,-6.37324082397583425e-11
1550,4435,9.64184654762975379e-02,9.64184654603626734e-02,-1.59348645389911781e-11
1551,4436,5.12327976800288701e-02,5.12327976530798368e-02,-2.69490332827082568e-11
1552,4437,3.52733120693990224e-02,3.52733120977728742e-02,2.83738518791487593e-11
1553,4438,1.49632745155488245e-01,1.49632745164368003e-01,8.87975803998131141e-12
1554,4439,7.25047092613158167e-02,7.25047091875183902e-02,-7.37974265030416632e-11
1555,4440,6.45290674804119002e-02,6.45290674640246614e-02,-1.63872387881625059e-11
1556,4441,5.92092403604655634e-02,5.92092403817183408e-02,2.12527773157944466e-11
