node_id,x_um,y_um,z_um,jax_temperature_K,elmer_temperature_K,elmer_minus_jax_K
3426,1.46180264115726399e+00,-5.81920381481054871e+00,2.28998688307195453e+00,3.13871139529064749e+02,3.13871139528848630e+02,-2.16118678508792073e-10
3427,1.73060422818465276e+00,-5.74499860795365169e+00,2.28998688307195453e+00,3.14039678838159546e+02,3.14039678837766928e+02,-3.92617494071600959e-10
3428,5.53779083275432438e+00,-2.30930134297413714e+00,2.29001311692805176e+00,3.15728088701995205e+02,3.15728088702568925e+02,5.73720626562135294e-10
3429,3.24522512844592459e+00,-5.04663391437333519e+00,2.29001311692804599e+00,3.14877514534586282e+02,3.14877514534224929e+02,-3.61353613698156551e-10
3430,5.42451183198537468e+00,-2.56411220204005019e+00,2.28998688307195097e+00,3.15710571011968455e+02,3.15710571013022729e+02,1.05427488961140625e-09
3431,4.68661151682974619e+00,-3.74642129108817512e+00,2.29000000000000004e+00,3.15506053769053437e+02,3.15506053768992956e+02,-6.04813976678997278e-11
3432,9.15314337004682899e-01,-5.92977231135173444e+00,2.28998688307195808e+00,3.13645475612347184e+02,3.13645475612269081e+02,-7.81028575147502124e-11
3433,1.99566767614427798e+00,-5.65838409145163101e+00,2.28998688307195808e+00,3.14197977752182169e+02,3.14197977751853273e+02,-3.28896021528635174e-10
3434,2.76275153553609787e+00,-5.32608711465489826e+00,2.29001311692804688e+00,3.14638698275029753e+02,3.14638698275321019e+02,2.91265678242780268e-10
3435,3.69776211804906252e+00,-4.72509844535765300e+00,2.29000000000000004e+00,3.15075264726990952e+02,3.15075264727029321e+02,3.83693077310454100e-11
3436,5.72824477665248377e+00,-1.78527638721670501e+00,2.28998688307195453e+00,3.15860565063901788e+02,3.15860565064203058e+02,3.01270119962282479e-10
3437,-5.91541359927733712e+00,-1.00393323955566771e+00,2.29001289214840886e+00,3.15874511835583178e+02,3.15874511826328671e+02,-9.25450649447157048e-09
3438,-2.99782985599979401e+00,-5.19740475184262074e+00,2.29001289214841197e+00,3.14759400866523663e+02,3.14759400865703071e+02,-8.20591594674624503e-10
3439,-4.84459644944415224e+00,-3.53975779426122772e+00,2.29001289214840664e+00,3.15553475024167142e+02,3.15553475018897359e+02,-5.26978283232892863e-09
3440,-3.52496680446205479e+00,4.85536909281267359e+00,2.29001289214840886e+00,3.15983827290389684e+02,3.15983827290264742e+02,-1.24941834656056017e-10
3441,-1.72567595001004981e+00,-5.74648088098767751e+00,2.28998710785159387e+00,3.14028989649375433e+02,3.14028989651862730e+02,2.48729747909237631e-09
3442,-2.50450756530421437e+00,-5.45228776343783572e+00,2.29001289214840886e+00,3.14469445632198472e+02,3.14469445626275160e+02,-5.92331161897163838e-09
3443,-2.24953077028581516e+00,-5.56233865505663960e+00,2.28998710785159520e+00,3.14314009715771817e+02,3.14314009712499626e+02,-3.27219140672241338e-09
3444,-1.45792020170357794e+00,-5.82017771940553352e+00,2.29001289214841197e+00,3.13883347133276857e+02,3.13883347135615736e+02,2.33887931244680658e-09
3445,-5.28794197647796960e+00,-2.83507842103216978e+00,2.29001289214840664e+00,3.15612801430242257e+02,3.15612801433580614e+02,3.33835714627639391e-09
3446,-9.13618923740289191e-01,-5.93003376568663843e+00,2.29001289214840664e+00,3.13632959166017713e+02,3.13632959166008845e+02,-8.86757334228605032e-12
3447,-2.05863586375066987e+00,5.63578019270442532e+00,2.29001289214840886e+00,3.15898367012502831e+02,3.15898367011500909e+02,-1.00192210084060207e-09
3448,-5.32213219475097166e+00,2.77036259388463391e+00,2.28998710785159387e+00,3.16022444091606076e+02,3.16022444091090051e+02,-5.16024556418415159e-10
3449,-5.74119137723579875e+00,1.74319292390524105e+00,2.28998710785159387e+00,3.16069425327669819e+02,3.16069425325870895e+02,-1.79892367668799125e-09
3450,-6.40583846931351397e-01,-5.96570635675697858e+00,2.29000000000000004e+00,3.13453239091397052e+02,3.13453239091284502e+02,-1.12549969344399869e-10
3451,-5.87775827754974411e+00,1.20497204560747595e+00,2.28998710785159387e+00,3.15936323870815784e+02,3.15936323873305014e+02,2.48923015533364378e-09
3452,-5.96398344649026058e+00,6.56430841742021265e-01,2.29001289214840886e+00,3.15961885004184694e+02,3.15961885007533908e+02,3.34921423927880824e-09
3453,-3.68841003510217114e+00,-4.73240228773480442e+00,2.29001289214840886e+00,3.15072245290989144e+02,3.15072245294017819e+02,3.02867420032271184e-09
3454,-5.41346543560827165e+00,-2.58735231027290702e+00,2.29001289214840664e+00,3.15686929365426749e+02,3.15686929372605789e+02,7.17903958502574824e-09
3455,-4.34523755849636983e-01,5.98424507399240024e+00,2.29001289214840664e+00,3.15866576491731109e+02,3.15866576496183370e+02,4.45226078227278776e-09
3456,-5.99743451513760650e+00,-1.75440122651944391e-01,2.29001289214840886e+00,3.15919864032022758e+02,3.15919864029189966e+02,-2.83279177892836742e-09
3457,-4.49661004623153371e+00,-3.97246750674308702e+00,2.29001289214840664e+00,3.15412925186889424e+02,3.15412925181208607e+02,-5.68081759411143139e-09
3458,-5.79727087593206125e+00,-1.54649616587624195e+00,2.29001289214841197e+00,3.15858644072642676e+02,3.15858644068620151e+02,-4.02252453568507917e-09
3459,-3.23511848589131334e+00,-5.05311867882046606e+00,2.29001289214840886e+00,3.14903287863474418e+02,3.14903287867188681e+02,3.71426267520291731e-09
3460,-4.30961598588154970e+00,-4.17459100442596664e+00,2.29000000000000004e+00,3.15332268539675738e+02,3.15332268535542198e+02,-4.13353973272023723e-09
3461,-1.18704108758033100e+00,-5.88140573812044476e+00,2.28998710785159121e+00,3.13740920037954425e+02,3.13740920039011826e+02,1.05740127764875069e-09
3462,-2.75411884490676817e+00,-5.33055619875913322e+00,2.29001289214840664e+00,3.14616880861050504e+02,3.14616880855991553e+02,-5.05895059177419171e-09
3463,4.13669592031974087e+00,4.34600355071300015e+00,2.29001289214841020e+00,3.16009016916680480e+02,3.16009016917858901e+02,1.17842091640341096e-09
3464,2.02422293880726611e+00,5.64823171390891865e+00,2.28998710785159121e+00,3.15878254977716324e+02,3.15878254975917912e+02,-1.79841208591824397e-09
3465,5.99839302720436951e+00,1.38856368906820710e-01,2.28998710785159121e+00,3.15854034671181182e+02,3.15854034669122598e+02,-2.05858441404416226e-09
3466,-5.62947577844103453e+00,-2.07581368623142604e+00,2.29001289214840664e+00,3.15790053848989203e+02,3.15790053855747544e+02,6.75834144203690812e-09
3467,-1.98973470772213501e+00,-5.66047310680705529e+00,2.29001289214840664e+00,3.14171260779520708e+02,3.14171260779866884e+02,3.46176420862320811e-10
3468,-3.46547638083573251e+00,-4.89800709001831436e+00,2.29001289214840664e+00,3.14971263313657118e+02,3.14971263318568049e+02,4.91093032906064764e-09
3469,-9.85888379276838589e-01,5.91844777822757262e+00,2.29001289214840886e+00,3.15929248833746669e+02,3.15929248838898388e+02,5.15171905135503039e-09
3470,1.20562469787015680e-01,5.99878860194946739e+00,2.29001289214840886e+00,3.15855698952325838e+02,3.15855698953640683e+02,1.31484512166935019e-09
3471,-1.52880908146567673e+00,5.80196025429578999e+00,2.29001289214840886e+00,3.15938421178547060e+02,3.15938421181169133e+02,2.62207322521135211e-09
3472,-4.88741567585982573e+00,3.48039768005893801e+00,2.29001289214841197e+00,3.16018216993657290e+02,3.16018216994102204e+02,4.44913439423544332e-10
3473,2.53771642437460754e+00,5.43691045994500044e+00,2.29001289214841020e+00,3.15972745902496683e+02,3.15972745902829672e+02,3.32988747686613351e-10
3474,5.02330921109039341e+00,3.28121388662403479e+00,2.29001289214840886e+00,3.16048203305693903e+02,3.16048203306386881e+02,6.92978119332110509e-10
3475,4.33336769044696268e+00,4.14993065717854570e+00,2.29001289214841020e+00,3.16018636156796276e+02,3.16018636158456673e+02,1.66039626492420211e-09
3476,3.98015629927559678e-01,5.98678407480454933e+00,2.29001289214840886e+00,3.15894998165811671e+02,3.15894998165880736e+02,6.90647539158817381e-11
3477,5.87029939000897905e+00,1.24080017394430109e+00,2.29001289214840886e+00,3.15927302184051086e+02,3.15927302184882706e+02,8.31619217933621258e-10
3478,4.86747557122809660e+00,3.50823054594445161e+00,2.29000000000000004e+00,3.16034743291443078e+02,3.16034743292106725e+02,6.63646915199933574e-10
3479,-3.90344184823326001e+00,-4.55665905433589735e+00,2.29001289214840886e+00,3.15174684595665610e+02,3.15174684595665383e+02,-2.27373675443232059e-13
3480,5.54152498128533377e+00,2.30032625551041514e+00,2.29001289214841020e+00,3.16000547977544841e+02,3.16000547979080295e+02,1.53545443026814610e-09
3481,-3.95873575617975204e+00,4.50870393935373759e+00,2.28998710785159210e+00,3.15992109030007668e+02,3.15992109030713891e+02,7.06222635926678777e-10
3482,-5.55545241158188041e+00,2.26648373094736000e+00,2.29001289214841197e+00,3.15913090821114849e+02,3.15913090817504440e+02,-3.61040974894422106e-09
3483,2.78658057670313219e+00,5.31365869147998993e+00,2.28998710785159210e+00,3.15888175603235197e+02,3.15888175604696187e+02,1.46098955156048760e-09
3484,3.71720603405721794e+00,4.70981733195339558e+00,2.28998710785159210e+00,3.15940392544114047e+02,3.15940392545645807e+02,1.53175960804219358e-09
3485,5.42914592216401370e+00,2.55428552747140314e+00,2.29001289214841020e+00,3.15971079628658231e+02,3.15971079630019005e+02,1.36077460410888307e-09
3486,5.92142691179535152e+00,9.67834349600058541e-01,2.29001289214840886e+00,3.15928372984156226e+02,3.15928372984261557e+02,1.05330855149077252e-10
3487,5.73045222907376139e+00,1.77817807047088783e+00,2.29001289214840886e+00,3.16000942925738514e+02,3.16000942927853828e+02,2.11531414606724866e-09
3488,4.52075589862063687e+00,3.94496718682002578e+00,2.28998710785159121e+00,3.16013617245326259e+02,3.16013617246820615e+02,1.49435663843178190e-09
3489,2.28559581619498298e+00,5.54761676443064999e+00,2.29000000000000004e+00,3.15927915452603884e+02,3.15927915451670117e+02,-9.33766841626493260e-10
3490,1.76069368498162793e+00,5.73584847670035725e+00,2.29001289214840797e+00,3.15864743448860906e+02,3.15864743446774526e+02,-2.08638084586709738e-09
3491,-3.29651817564870653e+00,5.01327915815763525e+00,2.29001289214840886e+00,3.15912044594008876e+02,3.15912044593788153e+02,-2.20722995436517522e-10
3492,-5.86312331412138299e+00,-1.27427822841257710e+00,2.29000000000000004e+00,3.15881189530495078e+02,3.15881189522428372e+02,-8.06670641395612620e-09
3493,-5.15108992941047816e+00,-3.07673082006306720e+00,2.28998710785159520e+00,3.15634834468918939e+02,3.15634834469195312e+02,2.76372702501248568e-10
3494,-2.81893864075233891e+00,5.29656350284534572e+00,2.29001289214840664e+00,3.15852244979795842e+02,3.15852244978888109e+02,-9.07732555788243189e-10
3495,5.16976019040285184e+00,3.04525525592286961e+00,2.29001289214840886e+00,3.16085279282868214e+02,3.16085279283575858e+02,7.07643721398198977e-10
3496,-5.04195133139767471e+00,3.25249546837765680e+00,2.29000000000000004e+00,3.16062320178304788e+02,3.16062320179280960e+02,9.76172032096656039e-10
3497,-5.44462443095123927e+00,2.52112371887793207e+00,2.29001289214841020e+00,3.16000059855476422e+02,3.16000059852663355e+02,-2.81306711258366704e-09
3498,-5.95553223819637889e+00,-7.29133567876032673e-01,2.29001289214840664e+00,3.15920318098233054e+02,3.15920318089928287e+02,-8.30476665214519016e-09
3499,5.98554240910137914e+00,4.16271628685943917e-01,2.29001289214840886e+00,3.15818284901786797e+02,3.15818284900140611e+02,-1.64618541020900011e-09
3500,-3.05897915240826634e+00,5.16165153271039756e+00,2.29000000000000004e+00,3.15880345469594147e+02,3.15880345469304302e+02,-2.89844592771260068e-10
3501,-5.98306954378925404e+00,-4.50420730186176621e-01,2.29000000000000004e+00,3.15922057795986404e+02,3.15922057790255849e+02,-5.73055558561463840e-09
3502,5.96014048846710320e+00,6.90453009070942203e-01,2.29000000000000004e+00,3.15881303250469273e+02,3.15881303249771634e+02,-6.97639279678696766e-10
3503,5.64203219057625738e+00,2.04143889462831618e+00,2.28998710785159210e+00,3.15990418042798979e+02,3.15990418044841249e+02,2.04227035283111036e-09
3504,3.02947491634315380e+00,5.17902324104146494e+00,2.29001289214840886e+00,3.15890698463965464e+02,3.15890698466150923e+02,2.18545892494148575e-09
3505,1.22289179661719705e+00,5.87405615003520065e+00,2.29001289214840886e+00,3.15866590585410108e+02,3.15866590583388586e+02,-2.02152250494691543e-09
3506,-1.57148976572813986e-01,5.99794166353442471e+00,2.29001289214841020e+00,3.15901094569148313e+02,3.15901094572163800e+02,3.01548652714700438e-09
3507,-2.57083087406496613e+00,5.42133088982349065e+00,2.29001289214841020e+00,3.15767782875140995e+02,3.15767782873363274e+02,-1.77772108145290986e-09
3508,-5.99912838409061866e+00,1.02267449358466295e-01,2.28998710785159210e+00,3.15934965182766689e+02,3.15934965182213432e+02,-5.53256995772244409e-10
3509,-5.71949989379713486e+00,-1.81309706437757190e+00,2.29001289214840664e+00,3.15806493007062841e+02,3.15806493008837663e+02,1.77482206709100865e-09
3510,5.30623675406068163e+00,2.80068768516869104e+00,2.29000000000000004e+00,3.16007948891763760e+02,3.16007948892858451e+02,1.09469056042144075e-09
3511,1.49567590350324386e+00,5.81058978002059145e+00,2.29000000000000004e+00,3.15901266741344841e+02,3.15901266739069797e+02,-2.27504415306611918e-09
3512,-5.92721993246429513e+00,9.31699453792884213e-01,2.29001289214841197e+00,3.15970097544041380e+02,3.15970097548177080e+02,4.13569978263694793e-09
3513,3.49528660933842739e+00,4.87677880558258092e+00,2.28998710785159121e+00,3.15976036604850094e+02,3.15976036606632817e+02,1.78272330231266096e-09
3514,9.52099316924798322e-01,5.92397728647834398e+00,2.29000000000000004e+00,3.15890428986398945e+02,3.15890428984872187e+02,-1.52675738718244247e-09
3515,5.80718903717554369e+00,1.50882586354694403e+00,2.29000000000000004e+00,3.15985230662393064e+02,3.15985230664132644e+02,1.73957914739730768e-09
3516,6.74616103884316920e-01,5.96195379991995100e+00,2.29001289214841020e+00,3.15950208521074330e+02,3.15950208520321212e+02,-7.53118456486845389e-10
3517,-7.08626393159465962e-01,5.95800710262398070e+00,2.29000000000000004e+00,3.15890565628193997e+02,3.15890565633433823e+02,5.23982635058928281e-09
3518,-2.31721550465464654e+00,5.53448392399762135e+00,2.29001289214840664e+00,3.15810864477247378e+02,3.15810864475250185e+02,-1.99719352167448960e-09
3519,3.93294284857596743e+00,4.53122064678328673e+00,2.29000000000000004e+00,3.15936528760796762e+02,3.15936528761868544e+02,1.07178266262053512e-09
3520,-1.25869701102932408e+00,5.86648803241137085e+00,2.29001289214841020e+00,3.15909806046900940e+02,3.15909806051213991e+02,4.31305124948266894e-09
3521,-4.35859899034231280e+00,4.12342270952020673e+00,2.29001289214841020e+00,3.16047647818736948e+02,3.16047647818919870e+02,1.82922121894080192e-10
3522,-5.98797005955361783e+00,3.79755929367053324e-01,2.29001289214841197e+00,3.15943686761173637e+02,3.15943686762454149e+02,1.28051169667742215e-09
3523,-4.54319384090694545e+00,3.91910573013094243e+00,2.29000000000000004e+00,3.16044495344582003e+02,3.16044495344499580e+02,-8.24229573481716216e-11
3524,-1.79564591775695304e+00,5.72500268454459160e+00,2.29001289214841020e+00,3.15932237403688475e+02,3.15932237404355817e+02,6.67341737425886095e-10
3525,-4.71967631360441509e+00,3.70468021491753463e+00,2.29000000000000004e+00,3.16005529751185293e+02,3.16005529751095537e+02,-8.97557583812158555e-11
3526,3.26587908019343587e+00,5.03329254400684256e+00,2.29001289214840797e+00,3.15948077914450153e+02,3.15948077916678130e+02,2.22797780224937014e-09
3527,-4.16142858828055662e+00,4.32232716307330200e+00,2.29000000000000004e+00,3.15999095658997078e+02,3.15999095659505258e+02,5.08180164615623653e-10
3528,-5.52830818230699528e+00,-2.33191094200390081e+00,2.29000000000000004e+00,3.15778193873311523e+02,3.15778193882284938e+02,8.97341578820487484e-09
3529,-4.67708887927746186e+00,-3.75830275727476293e+00,2.29000000000000004e+00,3.15506877628995596e+02,3.15506877622305069e+02,-6.69052724333596416e-09
3530,-5.00320247849452571e+00,-3.31179180492769465e+00,2.29001289214841197e+00,3.15589263537531338e+02,3.15589263535145733e+02,-2.38560460275039077e-09
3531,4.69845909493754466e+00,3.73155224178875322e+00,2.29001289214840886e+00,3.16054874041067308e+02,3.16054874042194569e+02,1.12726183942868374e-09
3532,-5.81512411028118059e+00,1.47794843686324384e+00,2.29000000000000004e+00,3.16005828914784502e+02,3.16005828915036886e+02,2.52384779741987586e-10
3533,-5.18705345271512996e+00,3.01570497208795985e+00,2.29000000000000004e+00,3.16024665614481364e+02,3.16024665615515460e+02,1.03409547591581941e-09
3534,-3.74586374367713582e+00,4.68705715922103039e+00,2.28998710785159298e+00,3.16004837835539263e+02,3.16004837835788692e+02,2.49428921961225569e-10
3535,-5.65358958922990862e+00,2.00920998319020816e+00,2.29000000000000004e+00,3.15994569170538341e+02,3.15994569167371708e+02,-3.16663317789789289e-09
3536,-4.11182854818786137e+00,-4.36953841844962998e+00,2.29000000000000004e+00,3.15256045773861501e+02,3.15256045771246306e+02,-2.61519517152919434e-09
3537,2.75580922015046381e+00,-3.21298473389501016e+00,2.21999999999999975e+00,3.17225372229645245e+02,3.17225372226202467e+02,-3.44277850672369823e-09
3538,1.76560550767232294e+00,-3.84192407973345285e+00,2.21999999999999975e+00,3.16384652062510327e+02,3.16384652063425051e+02,9.14724296308122575e-10
3539,3.53145989685728701e+00,-2.33937949566828607e+00,2.21999999999999975e+00,3.17689988829947197e+02,3.17689988824560771e+02,-5.38642552783130668e-09
3540,-7.16108316166751302e-01,-4.84445793052702101e+00,2.21999999999999975e+00,3.14450456915820837e+02,3.14450456915813788e+02,-7.04858393874019384e-12
3541,4.01112163132925925e+00,-1.28611488993618983e+00,2.21999999999999975e+00,3.17890529701225830e+02,3.17890529704204027e+02,2.97819724437431432e-09
3542,4.23199236908725673e+00,-1.48490940221493894e-01,2.21999999999999975e+00,3.18064322981493319e+02,3.18064322988517517e+02,7.02419811204890721e-09
3543,7.01547826885460024e-01,-4.87490193124575644e+00,2.21999999999999975e+00,3.14434768691829504e+02,3.14434768692526973e+02,6.97468749422114342e-10
3544,-2.40344515062646114e+00,-5.23227590381142438e+00,2.21999999999999975e+00,3.14904254873352329e+02,3.14904254866970746e+02,-6.38158326182747260e-09
3545,-3.10457430607643303e+00,-4.84921417383533893e+00,2.21999999999999975e+00,3.15316258281403179e+02,3.15316258285765116e+02,4.36193658970296383e-09
3546,-3.74592934389841536e+00,-4.37278779226666092e+00,2.21999999999999975e+00,3.15615276830765140e+02,3.15615276831315214e+02,5.50073764316039160e-10
3547,-4.31130889548328433e+00,-3.81869466774526023e+00,2.21999999999999975e+00,3.15863844057360268e+02,3.15863844051729984e+02,-5.63028379474417306e-09
3548,-4.79900071408611062e+00,-3.17926728783358481e+00,2.21999999999999975e+00,3.16051377765218945e+02,3.16051377762465108e+02,-2.75383627013070509e-09
3549,-5.17782874990809283e+00,-2.49300173490199217e+00,2.21999999999999975e+00,3.16184356321505788e+02,3.16184356328099682e+02,6.59389343127259053e-09
3550,-5.50967109829931356e+00,-1.71960337775594607e+00,2.21999999999999975e+00,3.16244226532595519e+02,3.16244226533191977e+02,5.96457994106458500e-10
3551,-5.67671358876730192e+00,-9.63422314865192919e-01,2.21999999999999975e+00,3.16370903088431021e+02,3.16370903078708977e+02,-9.72204361460171640e-09
3552,-5.75629183307981762e+00,-1.83097127058724107e-01,2.21999999999999975e+00,3.16401042822656450e+02,3.16401042820036992e+02,-2.61945842794375494e-09
3553,-5.69848904499119158e+00,6.45281250375339011e-01,2.21999999999999975e+00,3.16491622898690196e+02,3.16491622902770985e+02,4.08078904001740739e-09
3554,-5.55793351861324059e+00,1.42672282243544890e+00,2.21999999999999975e+00,3.16523989706927921e+02,3.16523989706296618e+02,-6.31303009868133813e-10
3555,-5.33322038460777037e+00,2.19234480895091766e+00,2.21999999999999975e+00,3.16447871782480206e+02,3.16447871777944727e+02,-4.53547954748501070e-09
3556,-4.98979628738138903e+00,2.85705919068071701e+00,2.21999999999999975e+00,3.16516386903022351e+02,3.16516386903839134e+02,8.16783085610950366e-10
3557,-4.53062366525110161e+00,3.55340807247664836e+00,2.21999999999999975e+00,3.16496723987524092e+02,3.16496723987618509e+02,9.44169187278021127e-11
3558,-4.02403242129924266e+00,4.16442520748930889e+00,2.21999999999999975e+00,3.16413725473718216e+02,3.16413725474548357e+02,8.30141289043240249e-10
3559,-3.38555681350088600e+00,4.70199050408788111e+00,2.21999999999999975e+00,3.16365111279635357e+02,3.16365111279623875e+02,-1.14823706098832190e-11
3560,-2.73231345722976204e+00,5.04422754557563469e+00,2.21999999999999975e+00,3.16428478256275980e+02,3.16428478255517177e+02,-7.58802798372926190e-10
3561,-1.97556535751021989e+00,5.40836400807869566e+00,2.21999999999999975e+00,3.16371908552408854e+02,3.16371908551226568e+02,-1.18228626888594590e-09
3562,-1.22991614172530705e+00,5.64682646775627717e+00,2.21999999999999975e+00,3.16362089941272473e+02,3.16362089945883497e+02,4.61102445115102455e-09
3563,-3.99481905466514298e-01,5.72675454264518713e+00,2.21999999999999975e+00,3.16417432032689078e+02,3.16417432037084779e+02,4.39570158050628379e-09
3564,4.16909372056637806e-01,5.76191960213264487e+00,2.21999999999999975e+00,3.16351736942563093e+02,3.16351736942601860e+02,3.87672116630710661e-11
3565,1.16023821879786104e+00,5.60797536271762542e+00,2.21999999999999975e+00,3.16435415565394976e+02,3.16435415563695244e+02,-1.69973191077588126e-09
3566,1.93941274005162967e+00,5.45261674056405798e+00,2.21999999999999975e+00,3.16318634019693263e+02,3.16318634018056400e+02,-1.63686308951582760e-09
3567,2.66537740946147395e+00,5.09504176430681888e+00,2.21999999999999975e+00,3.16416985084006910e+02,3.16416985085861086e+02,1.85417547982069664e-09
3568,2.48832372823940950e+00,3.39900874971891120e+00,2.21999999999999975e+00,3.18124976716060473e+02,3.18124976718168796e+02,2.10832240554736927e-09
3569,3.30916116390968940e+00,2.58223920126109041e+00,2.21999999999999975e+00,3.18128222121418958e+02,3.18128222113135621e+02,-8.28333668323466554e-09
3570,3.95724986445804605e+00,1.56781072498916108e+00,2.21999999999999975e+00,3.18179234347098259e+02,3.18179234343969654e+02,-3.12860493068001233e-09
3571,4.16701287219470640e+00,7.47218970515809322e-01,2.21999999999999975e+00,3.18115978043853545e+02,3.18115978047598162e+02,3.74461706087458879e-09
3572,3.08620727715732457e+00,-4.86316690025758458e+00,2.21999999999999975e+00,3.15294621875761834e+02,3.15294621875328232e+02,-4.33601599070243537e-10
3573,4.32637572988742569e+00,-3.79791768016313380e+00,2.21999999999999975e+00,3.15876038628191566e+02,3.15876038627764274e+02,-4.27291979576693848e-10
3574,5.19556781147274460e+00,-2.46042374834174371e+00,2.21999999999999975e+00,3.16207119198649480e+02,3.16207119199542149e+02,8.92669049790129066e-10
3575,5.70034730112194854e+00,-9.25951220813059805e-01,2.21999999999999975e+00,3.16356502008294342e+02,3.16356502007476422e+02,-8.17919953988166526e-10
3576,3.98687270549510187e+00,4.17874416327396681e+00,2.21999999999999975e+00,3.16440124623667259e+02,3.16440124624738075e+02,1.07081632449990138e-09
3577,4.95505752771264874e+00,2.92145926452326909e+00,2.21999999999999975e+00,3.16533069671589146e+02,3.16533069672166278e+02,5.77131231693783775e-10
3578,5.75171356151363344e+00,4.10113302591528506e-01,2.21999999999999975e+00,3.16332809104806756e+02,3.16332809103225657e+02,-1.58109969561337493e-09
3579,1.88804785876897308e+00,-5.46567135437446439e+00,2.21999999999999975e+00,3.14529193552423010e+02,3.14529193552044376e+02,-3.78634013031842187e-10
3580,5.51862464809596887e+00,1.67728359023003271e+00,2.21999999999999975e+00,3.16444753531130459e+02,3.16444753533172559e+02,2.04209982257452793e-09
3581,-1.52870559277197193e+00,-3.95082997665288449e+00,2.21999999999999975e+00,3.16109103364296288e+02,3.16109103357594790e+02,-6.70149802317610011e-09
3582,-2.06009245789150786e+00,-3.70393878004264510e+00,2.21999999999999975e+00,3.16681451795896066e+02,3.16681451794101974e+02,-1.79409198608482257e-09
3583,-2.55489365700018478e+00,-3.37075325217005517e+00,2.21999999999999975e+00,3.17073586216942488e+02,3.17073586231005606e+02,1.40631186695827637e-08
3584,-2.99872126277438822e+00,-3.00509535843348496e+00,2.21999999999999975e+00,3.17356064191444034e+02,3.17356064209134331e+02,1.76902972270909231e-08
3585,-3.36807971776312121e+00,-2.53538567245734914e+00,2.21999999999999975e+00,3.17541954736537321e+02,3.17541954734339299e+02,-2.19802132050972432e-09
3586,-3.71107053461681557e+00,-2.06274849779221503e+00,2.21999999999999975e+00,3.17759355253299930e+02,3.17759355234410748e+02,-1.88891817742842250e-08
3587,-3.93341409778591800e+00,-1.51027284551891805e+00,2.21999999999999975e+00,3.17857595286489072e+02,3.17857595267737395e+02,-1.87516775440599304e-08
3588,-4.12745475981515142e+00,-9.62943729947151827e-01,2.21999999999999975e+00,3.17954047371971512e+02,3.17954047365928943e+02,-6.04256911174161360e-09
3589,-4.22106492651002441e+00,-3.81777824856547487e-01,2.21999999999999975e+00,3.18018282709393020e+02,3.18018282716477358e+02,7.08433844920364209e-09
3590,-4.22280093746202656e+00,1.97423678905224304e-01,2.21999999999999975e+00,3.18079642439005113e+02,3.18079642441960004e+02,2.95489144264138304e-09
3591,-4.15440267970049604e+00,7.80541501460178089e-01,2.21999999999999975e+00,3.18107626385953608e+02,3.18107626374132849e+02,-1.18207594823616091e-08
3592,-4.04818463555763497e+00,1.38576472949427698e+00,2.21999999999999975e+00,3.18149608905987236e+02,3.18149608888345881e+02,-1.76413550434517674e-08
3593,-3.76493421940554285e+00,1.89956696376375711e+00,2.21999999999999975e+00,3.18137786482043680e+02,3.18137786472893538e+02,-9.15014197744312696e-09
3594,-3.51688691055972491e+00,2.45978814554610414e+00,2.21999999999999975e+00,3.18214316967307525e+02,3.18214316968693026e+02,1.38550149131333455e-09
3595,-3.10891148340240209e+00,2.86871321412100500e+00,2.21999999999999975e+00,3.18184704208051585e+02,3.18184704214631211e+02,6.57962573313852772e-09
3596,-2.69143556220774549e+00,3.25912317551302388e+00,2.21999999999999975e+00,3.18166792927586243e+02,3.18166792937001844e+02,9.41560074352310039e-09
3597,-2.22466498245722466e+00,3.60243623492127707e+00,2.21999999999999975e+00,3.18129424542265895e+02,3.18129424549085911e+02,6.82001655150088482e-09
3598,-1.68212012475628003e+00,3.86181561848392896e+00,2.21999999999999975e+00,3.18064555786002131e+02,3.18064555785344453e+02,-6.57678356219548732e-10
3599,-1.13983341890267309e+00,4.08172975118991310e+00,2.21999999999999975e+00,3.18111592565953458e+02,3.18111592564078762e+02,-1.87469595402944833e-09
3600,-5.95679028527851928e-01,4.22916714877499178e+00,2.21999999999999975e+00,3.18105984908840355e+02,3.18105984909926008e+02,1.08565245682257228e-09
3601,3.42603172299868544e-02,4.24170411806301839e+00,2.21999999999999975e+00,3.18087475777318843e+02,3.18087475781333922e+02,4.01507804781431332e-09
3602,6.17447711051826387e-01,4.19825145477355122e+00,2.21999999999999975e+00,3.18096584505260182e+02,3.18096584514940787e+02,9.68060476225218736e-09
3603,1.18919756792681608e+00,4.05880140697715941e+00,2.21999999999999975e+00,3.18103665743403553e+02,3.18103665756902501e+02,1.34989477373892441e-08
3604,1.73044879293226384e+00,3.85523902188887613e+00,2.21999999999999975e+00,3.18132774170405639e+02,3.18132774183129186e+02,1.27235466607089620e-08
3605,4.15500790500033634e+00,-7.65056394687666286e-01,2.21999999999999975e+00,3.17978485499676538e+02,3.17978485504282844e+02,4.60630644738557748e-09
3606,3.81908117803652392e+00,-1.83262772636223570e+00,2.21999999999999975e+00,3.17816039572149634e+02,3.17816039570545968e+02,-1.60366653290111572e-09
3607,3.20793057214742117e+00,-2.85022167473423016e+00,2.21999999999999975e+00,3.17508695261563275e+02,3.17508695256810768e+02,-4.75250772069557570e-09
