node_id,x_um,y_um,z_um,jax_temperature_K,elmer_temperature_K,elmer_minus_jax_K
4820,-3.13496779750649690e+00,-3.46473481505598402e+00,2.79999999999999982e+00,4.53530638699991187e+02,4.53530638794703236e+02,9.47120497585274279e-08
4821,-3.02265032881857421e+00,-3.45790027703623382e-01,2.79999999999999982e+00,4.24865447233355042e+02,4.24865447212779657e+02,-2.05753849513712339e-08
4822,-3.41466483467556436e+00,-4.03712431841933306e+00,2.79999999999999982e+00,4.46831738825016942e+02,4.46831738862144050e+02,3.71271084986801725e-08
4823,-3.04811862623756502e+00,-4.53103532840570278e+00,2.79999999999999982e+00,4.41702653986065627e+02,4.41702654021168371e+02,3.51027438227902167e-08
4824,4.21355448981509451e+00,-4.13577336068639756e+00,2.79999999999999982e+00,4.37121065364722142e+02,4.37121065362833122e+02,-1.88902049558237195e-09
4825,-3.78524228178278799e+00,-3.48544697931402281e+00,2.79999999999999982e+00,4.50910832872990966e+02,4.50910832882380475e+02,9.38950961426598951e-09
4826,-2.52024200528836717e+00,2.55191600926884421e+00,2.79999999999999982e+00,4.44319209869968518e+02,4.44319209904732304e+02,3.47637865161232185e-08
4827,-3.68969229514099784e+00,-4.63200094178017352e+00,2.79999999999999982e+00,4.33286961042978191e+02,4.33286961061527506e+02,1.85493149729154538e-08
4828,-1.04931644663852497e+00,-3.18795478816009492e+00,2.79999999999999982e+00,4.18785555753378333e+02,4.18785555743811528e+02,-9.56680423769284971e-09
4829,-6.58205832781987854e-01,-3.19561672074703917e+00,2.79999999999999982e+00,4.13893071430466762e+02,4.13893071423470985e+02,-6.99577640261850320e-09
4830,-3.43379339845935050e+00,2.71940825921476081e+00,2.79999999999999982e+00,4.62734252374963376e+02,4.62734252404297877e+02,2.93345010504708625e-08
4831,3.95959925185294459e+00,-5.17737691843998959e+00,2.79999999999999982e+00,4.03518331164175152e+02,4.03518331163710400e+02,-4.64751792605966330e-10
4832,-2.82906365233020107e+00,3.42316834575987583e+00,2.79999999999999982e+00,4.62794867148080129e+02,4.62794867216259149e+02,6.81790197631926276e-08
4833,-3.72443819862678449e+00,3.63772375579797780e+00,2.79999999999999982e+00,4.57240923463295530e+02,4.57240923489928889e+02,2.66333586296241265e-08
4834,1.87657888605334811e+00,-2.13043341450277257e+00,2.79999999999999982e+00,4.13419083416915328e+02,4.13419083409486575e+02,-7.42875272408127785e-09
4835,-4.03993101408525312e+00,2.15706513661246602e+00,2.79999999999999982e+00,4.62938560580019953e+02,4.62938560528031246e+02,-5.19887066730007064e-08
4836,-8.58007705870571402e-01,-2.86561045477320819e+00,2.79999999999999982e+00,4.10252307146668954e+02,4.10252307142127734e+02,-4.54122073278995231e-09
4837,-4.35673627494408022e-01,-2.88191649216252310e+00,2.79999999999999982e+00,4.06976576362090157e+02,4.06976576358182001e+02,-3.90815557693713345e-09
4838,-1.89577657142130507e+00,3.23542901453096077e+00,2.79999999999999982e+00,4.51011966619459315e+02,4.51011966653250340e+02,3.37910250891582109e-08
4839,-3.19189848752406791e+00,-5.19124953466833094e+00,2.79999999999999982e+00,4.23004279159648888e+02,4.23004279169117751e+02,9.46886302699567750e-09
4840,-4.01491336725066006e+00,-5.27283924717787933e+00,2.79999999999999982e+00,3.98475203352068604e+02,3.98475203355292535e+02,3.22393134410958737e-09
4841,-2.20092419782722448e+00,4.13940732787628818e+00,2.79999999999999982e+00,4.62079354018337995e+02,4.62079354032979666e+02,1.46416709867480677e-08
4842,-1.25548765386504102e+00,3.93599644200905541e+00,2.79999999999999982e+00,4.59857444514763870e+02,4.59857444503061856e+02,-1.17020135803613812e-08
4843,1.14848707646159909e+00,-6.58209722612244175e+00,2.79999999999999982e+00,3.88637798528246549e+02,3.88637798528172823e+02,-7.37259142624679953e-11
4844,2.30452704176006051e+00,-3.25051231376279848e+00,2.79999999999999982e+00,4.45790283411842779e+02,4.45790283394748428e+02,-1.70943508237542119e-08
4845,2.76915750586218801e+00,-6.28279305457378179e+00,2.79999999999999982e+00,3.85275907386827498e+02,3.85275907386934193e+02,1.06695097201736644e-10
4846,2.79751547457587968e+00,6.23320393784510318e-01,2.79999999999999982e+00,4.21313275042813984e+02,4.21313275048966204e+02,6.15222006672411226e-09
4847,2.56418402256450806e+00,1.37123466481914669e+00,2.79999999999999982e+00,4.21585849296211109e+02,4.21585849289908538e+02,-6.30257090961094946e-09
4848,3.37856243804724921e+00,1.18782543520060990e+00,2.79999999999999982e+00,4.43853041966412889e+02,4.43853041958268875e+02,-8.14401346360682510e-09
4849,3.12469949763855137e+00,2.00495312467189502e+00,2.79999999999999982e+00,4.48574842016271361e+02,4.48574841975494849e+02,-4.07765128329629079e-08
4850,3.96500730037390836e+00,1.83212546424410871e+00,2.79999999999999982e+00,4.62543071492751778e+02,4.62543071458804434e+02,-3.39473444910254329e-08
4851,3.68911382157121404e+00,2.68148410996122166e+00,2.79999999999999982e+00,4.62593843049086331e+02,4.62593842994518184e+02,-5.45681473340664525e-08
4852,2.84957088101939560e+00,2.83713167372972919e+00,2.79999999999999982e+00,4.58347918670491936e+02,4.58347918630400898e+02,-4.00910380449204240e-08
4853,3.39829832286032696e+00,3.57449402112866110e+00,2.79999999999999982e+00,4.60473706522069051e+02,4.60473706507221834e+02,-1.48472167893487494e-08
4854,4.33468301265639422e+00,3.38039290816454496e+00,2.79999999999999982e+00,4.52622122660605896e+02,4.52622122655220949e+02,-5.38494759894092567e-09
4855,4.03888570985358708e+00,4.31031636918376826e+00,2.79999999999999982e+00,4.43081248706410747e+02,4.43081248716348455e+02,9.93770754575962201e-09
4856,3.05514965079779355e+00,4.50553903308913117e+00,2.79999999999999982e+00,4.53084205449684418e+02,4.53084205473548707e+02,2.38642883232387248e-08
4857,4.21148052437497178e+00,9.91010092778623064e-01,2.79999999999999982e+00,4.61732486298153276e+02,4.61732486313668517e+02,1.55152406478009652e-08
4858,4.83580685886396289e+00,1.63427618117209894e+00,2.79999999999999982e+00,4.58321785887110423e+02,4.58321785892791297e+02,5.68087443753029220e-09
4859,5.11079129118152320e+00,7.38277363300273382e-01,2.79999999999999982e+00,4.57239654744876191e+02,4.57239654760543033e+02,1.56668420459027402e-08
4860,-2.28677395328813082e+00,-3.00668999948581694e+00,2.79999999999999982e+00,4.40720991564943461e+02,4.40720991633089568e+02,6.81461074236722197e-08
4861,-1.55558208017192690e+00,4.86675905199632908e+00,2.79999999999999982e+00,4.57955933685497143e+02,4.57955933684799788e+02,-6.97355062584392726e-10
4862,-2.52563018485776514e+00,5.06542718283616367e+00,2.79999999999999982e+00,4.49309402862253251e+02,4.49309402851807477e+02,-1.04457740235375240e-08
4863,-6.42838598379498083e-01,-2.49806159175478681e+00,2.79999999999999982e+00,4.03376273056040873e+02,4.03376273053095815e+02,-2.94505753117846325e-09
4864,-2.10769622566882503e-01,-2.52354739175803200e+00,2.79999999999999982e+00,4.01918029232379467e+02,4.01918029229583226e+02,-2.79624146060086787e-09
4865,-4.37572739463476523e-03,-2.91730367197013063e+00,2.79999999999999982e+00,4.06542025093543600e+02,4.06542025091395487e+02,-2.14811279874993488e-09
4866,5.01402702928939092e+00,4.10087683754347410e+00,2.79999999999999982e+00,4.13070387151794705e+02,4.13070387159214079e+02,7.41937355996924452e-09
4867,3.72420723128530851e+00,5.27353266222820594e+00,2.79999999999999982e+00,4.16683128727470773e+02,4.16683128739514530e+02,1.20437562145525590e-08
4868,-5.90071253173499954e-01,4.64756323188698595e+00,2.79999999999999982e+00,4.61839843275724661e+02,4.61839843296677827e+02,2.09531663131201640e-08
4869,-4.44538308486613865e+00,-4.64465347818696994e+00,2.79999999999999982e+00,4.09626644074521039e+02,4.09626644063019853e+02,-1.15011857815261465e-08
4870,-4.82064915515446391e+00,-5.32946552598753343e+00,2.79999999999999982e+00,3.77375815601780744e+02,3.77375815596991515e+02,-4.78922856927965768e-09
4871,-5.28834681380470339e+00,-4.68217565453073981e+00,2.79999999999999982e+00,3.83782499641938728e+02,3.83782499631533881e+02,-1.04048467619577423e-08
4872,-4.59013957006602524e-01,-3.79897248423937395e+00,2.79999999999999982e+00,4.22754467342945986e+02,4.22754467337576102e+02,-5.36988409294281155e-09
4873,-3.58047990423495177e+00,-5.87716913486612658e+00,2.79999999999999982e+00,3.86014502439539683e+02,3.86014502438882175e+02,-6.57507825962966308e-10
4874,-2.84547069741092384e+00,-5.83615206440082357e+00,2.79999999999999982e+00,4.01628500879638239e+02,4.01628500865439605e+02,-1.41986333801469300e-08
4875,2.41601280162251086e+00,-4.72963916547329344e+00,2.79999999999999982e+00,4.40583031237446107e+02,4.40583031239917375e+02,2.47126763497362845e-09
4876,2.72714569067666579e+00,5.47913901687564397e+00,2.79999999999999982e+00,4.34851431375739594e+02,4.34851431384020827e+02,8.28123347673681565e-09
4877,-3.46458545418726782e+00,-2.88178033732230965e+00,2.79999999999999982e+00,4.55823185943538192e+02,4.55823185965428536e+02,2.18903437598783057e-08
4878,-4.16649986613181511e+00,-2.88995921605369555e+00,2.79999999999999982e+00,4.53633141975025865e+02,4.53633141937853281e+02,-3.71725832337688189e-08
4879,-5.68526761665185898e+00,-5.42950048403453867e+00,2.79999999999999982e+00,3.61019003454354561e+02,3.61019003449842728e+02,-4.51183268523891456e-09
4880,-3.15302756174939303e+00,-6.45974976655654576e+00,2.79999999999999982e+00,3.74989308586709058e+02,3.74989308582984847e+02,-3.72421027350355871e-09
4881,-2.45999568172232497e+00,-6.35613617380849849e+00,2.79999999999999982e+00,3.86047300740086484e+02,3.86047300735183853e+02,-4.90263118990696967e-09
4882,-8.92919043446823824e-01,5.61705530802729314e+00,2.79999999999999982e+00,4.48500407864997328e+02,4.48500407908774264e+02,4.37769358541117981e-08
4883,2.33497770830979307e-01,-2.55717544397836916e+00,2.79999999999999982e+00,4.01824569995959621e+02,4.01824569993996647e+02,-1.96297378352028318e-09
4884,4.13959648643604794e-01,-2.95525259921810202e+00,2.79999999999999982e+00,4.08360041721981986e+02,4.08360041721199366e+02,-7.82620190875604749e-10
4885,-1.97983113420134194e+00,-4.21135763744569402e+00,2.79999999999999982e+00,4.45424532785881240e+02,4.45424532763249601e+02,-2.26316387852421030e-08
4886,-6.17812275880153461e+00,-4.69212371050857335e+00,2.79999999999999982e+00,3.64876122317062595e+02,3.64876122311895529e+02,-5.16706677444744855e-09
4887,-1.09872638136266998e+00,-2.48959037239761516e+00,2.79999999999999982e+00,4.07272942806080209e+02,4.07272942805025878e+02,-1.05433173303026706e-09
4888,-3.23447403259365274e-01,3.70392729027190315e+00,2.79999999999999982e+00,4.49294496823852626e+02,4.49294496843819445e+02,1.99668193090474233e-08
4889,-8.77377798505918238e-01,-2.08314112221934211e+00,2.79999999999999982e+00,4.00690305622280903e+02,4.00690305620217600e+02,-2.06330241780960932e-09
4890,-1.37471134176650578e+00,-2.07617735239885759e+00,2.79999999999999982e+00,4.05241774759210784e+02,4.05241774759011719e+02,-1.99065652850549668e-10
4891,3.39261052550716613e+00,6.24516218295687509e+00,2.79999999999999982e+00,3.85840555146761062e+02,3.85840555151667388e+02,4.90632601213292219e-09
4892,4.44573779421730819e+00,6.05788006505936760e+00,2.79999999999999982e+00,3.72409327542040160e+02,3.72409327547070802e+02,5.03064256918150932e-09
4893,5.75576606432198634e+00,1.43990751721518606e+00,2.79999999999999982e+00,4.41607227503413526e+02,4.41607227514799263e+02,1.13857367978198454e-08
4894,6.05435118948916706e+00,5.47252490226295407e-01,2.79999999999999982e+00,4.35677489860965181e+02,4.35677489853196391e+02,-7.76879005570663139e-09
4895,5.38264946156199997e+00,-1.71200761600113410e-01,2.79999999999999982e+00,4.53519143324803053e+02,4.53519143322048478e+02,-2.75457523457589559e-09
4896,-3.92791228393027403e+00,-6.59995916381575132e+00,2.79999999999999982e+00,3.63396931639988338e+02,3.63396931638183275e+02,-1.80506276592495851e-09
4897,6.29200744650466159e+00,-3.90381539213416673e-01,2.79999999999999982e+00,4.25975891211729277e+02,4.25975891197242845e+02,-1.44864316098392010e-08
4898,5.63744755931852737e+00,-1.05948245686513709e+00,2.79999999999999982e+00,4.46399285934240595e+02,4.46399285932053374e+02,-2.18722107092617080e-09
4899,1.82579895571091688e+00,1.53046220058970994e+00,2.79999999999999982e+00,4.11375641149523915e+02,4.11375641151429022e+02,1.90510718311998062e-09
4900,-5.79789025417806680e+00,-3.94571117572519370e+00,2.79999999999999982e+00,3.87364194146656985e+02,3.87364194139804965e+02,-6.85201939631951973e-09
4901,-6.68344784566621009e+00,-3.91404167279502913e+00,2.79999999999999982e+00,3.65840222764740076e+02,3.65840222761988343e+02,-2.75173306363285519e-09
4902,-6.26259603548544508e+00,-3.09308776105842309e+00,2.79999999999999982e+00,3.88621797002455594e+02,3.88621797004568919e+02,2.11332462640712038e-09
4903,-3.81318459973603874e+00,-2.24975385594150090e+00,2.79999999999999982e+00,4.57678740549068380e+02,4.57678740444956077e+02,-1.04112302778958110e-07
4904,-4.58306086204675900e+00,-2.25050154533340896e+00,2.79999999999999982e+00,4.54703563161163174e+02,4.54703563120573619e+02,-4.05895548283297103e-08
4905,-2.19408215812516616e+00,-5.79847496072746260e+00,2.79999999999999982e+00,4.14421704086385489e+02,4.14421704073154729e+02,-1.32307604872039519e-08
4906,-1.86181471325187387e+00,-6.29616452799724158e+00,2.79999999999999982e+00,3.95816605435785732e+02,3.95816605436704947e+02,9.19214926398126408e-10
4907,-2.06779892483491068e+00,-6.85471008999556819e+00,2.79999999999999982e+00,3.74926855415434716e+02,3.74926855413868623e+02,-1.56609303303412162e-09
4908,-1.50012775525979203e+00,-6.76462690826280522e+00,2.79999999999999982e+00,3.81232420413612374e+02,3.81232420413932289e+02,3.19914761348627508e-10
4909,-5.95014928332957882e-01,-5.96463864701708513e+00,2.79999999999999982e+00,4.16630433239697595e+02,4.16630433240804166e+02,1.10657083496334963e-09
4910,-1.11305556151966689e+00,-1.60673919459951797e+00,2.79999999999999982e+00,3.98830271172847119e+02,3.98830271169396894e+02,-3.45022499459446408e-09
4911,4.19064350504552222e-02,-2.12494857500746681e+00,2.79999999999999982e+00,3.97378169888235050e+02,3.97378169885939542e+02,-2.29550778385601006e-09
4912,5.24347112397531845e-01,-2.16363240662723211e+00,2.79999999999999982e+00,3.99190566619714616e+02,3.99190566617572642e+02,-2.14197370951296762e-09
4913,-2.81922254057411281e-01,-4.60687896919748319e+00,2.79999999999999982e+00,4.27579535081397012e+02,4.27579535081976985e+02,5.79973402636824176e-10
4914,2.89246431697904427e-01,-4.87512167771862526e+00,2.79999999999999982e+00,4.27588692555075625e+02,4.27588692559683409e+02,4.60778437627595849e-09
4915,6.53918024660755570e+00,-1.29304310250320009e+00,2.79999999999999982e+00,4.03789700628302171e+02,4.03789700627112040e+02,-1.19013066068873741e-09
4916,5.89420343230782962e+00,-1.95009944636843402e+00,2.79999999999999982e+00,4.29107717450211453e+02,4.29107717452610132e+02,2.39867858908837661e-09
4917,6.78762324779567194e+00,-2.18560659623030107e+00,2.79999999999999982e+00,3.85796759948460249e+02,3.85796759949088425e+02,6.28176621830789372e-10
4918,6.13044563896481520e+00,-2.83037142948690379e+00,2.79999999999999982e+00,3.97952589330798389e+02,3.97952589333895901e+02,3.09751158056315035e-09
4919,7.03784748236328639e+00,-3.07726170283382450e+00,2.79999999999999982e+00,3.69289104908964816e+02,3.69289104909913021e+02,9.48205070017138496e-10
4920,6.37365174656914757e+00,-3.73844591979871366e+00,2.79999999999999982e+00,3.74854118660005270e+02,3.74854118661291750e+02,1.28648025565780699e-09
4921,1.02020979189262603e-01,5.37074618718444707e+00,2.79999999999999982e+00,4.53987116769718341e+02,4.53987116790172195e+02,2.04538537218468264e-08
4922,-1.93795094118946964e-01,6.38366727788110122e+00,2.79999999999999982e+00,4.21777948328518562e+02,4.21777948347623237e+02,1.91046751751855481e-08
4923,6.97888229521065639e+00,2.90307010781802377e-01,2.79999999999999982e+00,3.92587366048592116e+02,3.92587366044968689e+02,-3.62342689186334610e-09
4924,1.61394606322502882e-01,-3.28183951444959199e+00,2.79999999999999982e+00,4.12501830824848867e+02,4.12501830824276055e+02,-5.72811131860362366e-10
4925,5.85836752636888392e-01,-3.33579582134998143e+00,2.79999999999999982e+00,4.15912073679321111e+02,4.15912073681217180e+02,1.89606907952111214e-09
4926,8.27063806913786337e-01,-3.00034740786886767e+00,2.79999999999999982e+00,4.12427514324426966e+02,4.12427514324378819e+02,-4.81463757751043886e-11
4927,9.85282690582177878e-01,-3.37994884198191858e+00,2.79999999999999982e+00,4.22321235001664434e+02,4.22321235004577318e+02,2.91288415610324591e-09
4928,1.25886496549753191e+00,-3.03305088340681595e+00,2.79999999999999982e+00,4.18848825102144815e+02,4.18848825100815191e+02,-1.32962441057316028e-09
4929,1.40626236366308399e+00,-3.48732765349717688e+00,2.79999999999999982e+00,4.32609854625659864e+02,4.32609854628125845e+02,2.46598119701957330e-09
4930,2.33994670180123698e+00,6.46845234077905928e+00,2.79999999999999982e+00,3.96405663286763911e+02,3.96405663285487321e+02,-1.27658950077602640e-09
4931,-6.62385903215847627e+00,-5.53162108885478698e+00,2.79999999999999982e+00,3.47853125503929107e+02,3.47853125500867407e+02,-3.06170022668084130e-09
4932,-6.09081588981548805e+00,-6.26595376770389123e+00,2.79999999999999982e+00,3.45603166122518871e+02,3.45603166119935565e+02,-2.58330601354828104e-09
4933,-1.23427082087277307e+00,6.61157097850247322e+00,2.79999999999999982e+00,4.02427438090863859e+02,4.02427438107205091e+02,1.63412323672673665e-08
4934,-4.16677377344934641e+00,-1.57746253076874177e+00,2.79999999999999982e+00,4.59487775031638989e+02,4.59487774906366269e+02,-1.25272720197244780e-07
4935,-5.02182158327359485e+00,-1.56299908529949994e+00,2.79999999999999982e+00,4.54587460453836854e+02,4.54587460409832033e+02,-4.40048211203247774e-08
4936,-4.44018768363092331e+00,-7.53803248814024940e-01,2.79999999999999982e+00,4.61572624171948519e+02,4.61572624163286378e+02,-8.66214122652309015e-09
4937,-5.47691798306557232e+00,-8.00642049132157752e-01,2.79999999999999982e+00,4.50821148143353867e+02,4.50821148083752746e+02,-5.96011204834212549e-08
4938,-5.03350191131409641e+00,-1.53489110683686595e-02,2.79999999999999982e+00,4.58519365589850281e+02,4.58519365609481497e+02,1.96312157640932128e-08
4939,-5.99424828252545261e+00,-2.41492160145284560e-02,2.79999999999999982e+00,4.40061100039818200e+02,4.40061100027264615e+02,-1.25535848383151460e-08
4940,-6.45013009131189019e+00,-8.07686915140958916e-01,2.79999999999999982e+00,4.13555666708776357e+02,4.13555666676078829e+02,-3.26975282405328471e-08
4941,-6.94807173175205328e+00,-3.78196542988629078e-02,2.79999999999999982e+00,3.94377122386082760e+02,3.94377122374467035e+02,-1.16157252705306746e-08
4942,-6.35021442421316618e+00,7.96638062349966591e-01,2.79999999999999982e+00,4.20625783471886677e+02,4.20625783488403840e+02,1.65171627486415673e-08
4943,-3.45004466068830906e+00,-7.20924858299572335e+00,2.79999999999999982e+00,3.56287281829053370e+02,3.56287281827044694e+02,-2.00867589228437282e-09
4944,-3.11334094323235888e-01,-5.57920696909215330e+00,2.79999999999999982e+00,4.24305845386258966e+02,4.24305845387501449e+02,1.24248344945954159e-09
4945,-7.05933717315445541e+00,-6.43284803487313894e+00,2.79999999999999982e+00,3.37234132269305974e+02,3.37234132267165705e+02,-2.14026840694714338e-09
4946,-2.25832541316480090e-01,-5.86427383907390087e+00,2.79999999999999982e+00,4.16047714929981453e+02,4.16047714931151745e+02,1.17029230750631541e-09
4947,-3.96351376283998635e-01,-6.22930420680105534e+00,2.79999999999999982e+00,4.03271891310059914e+02,4.03271891310787396e+02,7.27482074580620974e-10
4948,6.04857103391255535e-01,-4.03856879601923602e+00,2.79999999999999982e+00,4.28415398228228014e+02,4.28415398235808254e+02,7.58024043534533121e-09
4949,8.84425393865555520e-01,-4.01921931059689719e+00,2.79999999999999982e+00,4.31643164073354114e+02,4.31643164082405804e+02,9.05168917597620748e-09
4950,6.46937075050573046e-02,-4.24209865387152796e+00,2.79999999999999982e+00,4.25346096471552642e+02,4.25346096474047613e+02,2.49497134063858539e-09
4951,4.29407288526864120e-02,-4.02109127427776158e+00,2.79999999999999982e+00,4.22993242415423936e+02,4.22993242416895441e+02,1.47150558404973708e-09
4952,-8.94740385150358009e+00,8.07235546779948265e+00,2.79999999999999982e+00,3.25876906702622136e+02,3.25876906702652434e+02,3.02975422528106719e-11
4953,8.18397263379867468e+00,9.03397619580062461e+00,2.79999999999999982e+00,3.25338784424833989e+02,3.25338784426378197e+02,1.54420831677271053e-09
4954,2.05376099337989082e+00,4.77272729292475972e+00,2.79999999999999982e+00,4.56940392890199860e+02,4.56940392923984405e+02,3.37845449394080788e-08
4955,-9.02232509366910906e-01,-5.98433519439922179e+00,2.79999999999999982e+00,4.15419581213288780e+02,4.15419581215683593e+02,2.39481323660584167e-09
4956,5.25670778279991069e+00,-2.55720514556738676e+00,2.79999999999999982e+00,4.41793661238018217e+02,4.41793661245162127e+02,7.14391035216976888e-09
4957,-2.76339817429258305e+00,-1.11248294250226798e+00,2.79999999999999982e+00,4.21010505110170584e+02,4.21010505078142501e+02,-3.20280832966091111e-08
4958,4.07197911299920889e+00,7.02983291879147743e+00,2.79999999999999982e+00,3.59705271823937949e+02,3.59705271827381125e+02,3.44317641065572388e-09
4959,5.19948579317825121e+00,6.86705760190546410e+00,2.79999999999999982e+00,3.50847837405695770e+02,3.50847837408920100e+02,3.22432924804161303e-09
4960,-5.33967540930291307e-01,7.37181176481949674e+00,2.79999999999999982e+00,3.79662856127060195e+02,3.79662856135718584e+02,8.65838956087827682e-09
4961,7.32472577662504420e+00,-3.99658732662951577e+00,2.79999999999999982e+00,3.54364372770789430e+02,3.54364372771236106e+02,4.46675585408229381e-10
4962,6.64408395230839943e+00,-4.68601051871663099e+00,2.79999999999999982e+00,3.57092068569959565e+02,3.57092068570398681e+02,4.39115410699741915e-10
4963,-1.64882455001134809e+00,-7.34232051390286777e+00,2.79999999999999982e+00,3.65118711097267408e+02,3.65118711096682205e+02,-5.85202997172018513e-10
4964,-9.61952596247748093e-01,-7.14021319123599341e+00,2.79999999999999982e+00,3.72258828475659243e+02,3.72258828475776625e+02,1.17381659947568551e-10
4965,-7.21213063378784103e+00,-3.10311598722347171e+00,2.79999999999999982e+00,3.65211597588101540e+02,3.65211597585446327e+02,-2.65521293840720318e-09
4966,5.50538230821188179e+00,5.83127801843825821e+00,2.79999999999999982e+00,3.61053279467435914e+02,3.61053279471403641e+02,3.96772747990326025e-09
4967,6.32107344734788512e+00,6.64405996190932768e+00,2.79999999999999982e+00,3.42918840704796423e+02,3.42918840707426000e+02,2.62957655650097877e-09
4968,6.60178995006408798e+00,5.63059000570416579e+00,2.79999999999999982e+00,3.50163938799012840e+02,3.50163938801971483e+02,2.95864310828619637e-09
4969,4.77196400095091811e+00,-8.48894100527079476e-01,2.79999999999999982e+00,4.59406364026617666e+02,4.59406364044114696e+02,1.74970296029641759e-08
4970,5.75397067755316982e+00,-4.32229290914472486e+00,2.79999999999999982e+00,3.79856521948084833e+02,3.79856521948871716e+02,7.86883447290165350e-10
4971,5.81409094847582697e+00,-5.26412471207663479e+00,2.79999999999999982e+00,3.61096214624480695e+02,3.61096214624656852e+02,1.76157755049644038e-10
4972,6.88369436438110682e+00,-5.62217680755293969e+00,2.79999999999999982e+00,3.44495428309964154e+02,3.44495428310103080e+02,1.38925315695814788e-10
4973,6.13400191836870246e+00,-6.26129187512107244e+00,2.79999999999999982e+00,3.45382495568439026e+02,3.45382495568453351e+02,1.43245415529236197e-11
4974,7.00260654156739104e+00,-6.69573155091397343e+00,2.79999999999999982e+00,3.35708066674448617e+02,3.35708066674462827e+02,1.42108547152020037e-11
4975,5.18381912636897368e+00,-6.03912767673828110e+00,2.79999999999999982e+00,3.58067812809412374e+02,3.58067812809345071e+02,-6.73026079311966896e-11
4976,5.42769434870922396e+00,-6.92280358793309691e+00,2.79999999999999982e+00,3.44668103048027604e+02,3.44668103047960130e+02,-6.74731381877791137e-11
4977,4.54176094493964833e+00,-6.68838323259154244e+00,2.79999999999999982e+00,3.55290364506684227e+02,3.55290364506568324e+02,-1.15903731057187542e-10
4978,4.08794505621427717e-01,-3.84106810160927648e+00,2.79999999999999982e+00,4.23027682675705478e+02,4.23027682680183830e+02,4.47835191152989864e-09
4979,-7.68339229305489368e+00,-3.94742114799069421e+00,2.79999999999999982e+00,3.50701033790580880e+02,3.50701033787851884e+02,-2.72899569608853199e-09
4980,-1.62233493927674610e+00,-5.74772880602295722e+00,2.79999999999999982e+00,4.20935149133505945e+02,4.20935149141680427e+02,8.17448153611621819e-09
4981,-1.93861240896810783e+00,-5.34757268069211200e+00,2.79999999999999982e+00,4.29899660166297167e+02,4.29899660149031376e+02,-1.72657905750384089e-08
4982,3.21073366361757040e-01,-1.69900362084844003e+00,2.79999999999999982e+00,3.94767620838416974e+02,3.94767620836381298e+02,-2.03567651624325663e-09
4983,8.50451500075202205e-01,-1.73321901153768776e+00,2.79999999999999982e+00,3.97293307792165308e+02,3.97293307789948130e+02,-2.21717755266581662e-09
4984,5.45388112452071638e-01,7.18465400560041090e+00,2.79999999999999982e+00,3.84689637318856967e+02,3.84689637323837928e+02,4.98096142109716311e-09
4985,5.28316112720610942e+00,3.16852625126871779e+00,2.79999999999999982e+00,4.32688918976959144e+02,4.32688918983566566e+02,6.60742216496146284e-09
4986,6.01572651609519582e+00,3.87449068658316209e+00,2.79999999999999982e+00,3.84504290846054289e+02,3.84504290850752454e+02,4.69816541226464324e-09
4987,6.25297777276340039e+00,2.94277302111126549e+00,2.79999999999999982e+00,3.94321302884942611e+02,3.94321302890646450e+02,5.70383917875005864e-09
4988,7.05830972154345915e+00,3.66411282521110415e+00,2.79999999999999982e+00,3.64747697944170170e+02,3.64747697947464019e+02,3.29384874930838123e-09
4989,-1.66929021532933297e+00,-1.59528573075341695e+00,2.79999999999999982e+00,4.05016114814625098e+02,4.05016114808756981e+02,-5.86811665925779380e-09
4990,-8.93846985461100374e+00,-8.09356270945615819e+00,2.79999999999999982e+00,3.24076501690318707e+02,3.24076501688988685e+02,-1.33002231450518593e-09
4991,8.79776360768841137e+00,-8.12658736786544367e+00,2.79999999999999982e+00,3.24135195987521286e+02,3.24135195987508212e+02,-1.30739863379858434e-11
4992,5.33213370149866250e-01,-6.32905095130006412e+00,2.79999999999999982e+00,3.99912531024283567e+02,3.99912531025092790e+02,8.09222910902462900e-10
4993,2.27080405762556808e-01,-6.52114329328289521e+00,2.79999999999999982e+00,3.91210294458456815e+02,3.91210294458974488e+02,5.17673015565378591e-10
4994,-3.14449765943751780e+00,-2.31218735075544002e+00,2.79999999999999982e+00,4.48894267924576752e+02,4.48894267898333226e+02,-2.62435264630767051e-08
4995,1.12625493291570278e+00,-2.61034848894327487e+00,2.79999999999999982e+00,4.09529899295778705e+02,4.09529899293076483e+02,-2.70222244580509141e-09
4996,-1.36573793990696202e+00,-1.08464872095707010e+00,2.79999999999999982e+00,3.98209275805693665e+02,3.98209275799454247e+02,-6.23941787125659175e-09
4997,-4.26087711982015005e+00,-7.39067755296788498e+00,2.79999999999999982e+00,3.47945975844087684e+02,3.47945975842385792e+02,-1.70189196069259197e-09
4998,-1.93099405586361272e+00,-2.12155620551303103e+00,2.79999999999999982e+00,4.14422773343111089e+02,4.14422773348026624e+02,4.91553464598837309e-09
4999,-1.88402347678030296e-01,-1.67345543258171991e+00,2.79999999999999982e+00,3.94270300656752795e+02,3.94270300654373330e+02,-2.37946551351342350e-09
5000,7.87580888219571573e+00,-3.33927229857393781e+00,2.79999999999999982e+00,3.53753251449228230e+02,3.53753251449544166e+02,3.15935722028370947e-10
