cell_id,node_0,node_1,node_2,node_3,region_id,region_name
48437,12591,12580,12598,12596,0,silica
48438,12591,12598,11499,12596,0,silica
48439,12144,12591,6417,11485,0,silica
48440,12144,11500,12591,11485,0,silica
48441,9696,9697,9439,11489,0,silica
48442,9696,11489,9440,11856,0,silica
48443,9696,12585,11531,9439,0,silica
48444,9696,12180,12598,11856,0,silica
48445,9696,12598,12180,12585,0,silica
48446,9696,12580,11489,11856,0,silica
48447,9696,12598,12580,11856,0,silica
48448,11530,12096,12094,4049,0,silica
48449,11530,4352,3580,4049,0,silica
48450,11530,4352,4049,4047,0,silica
48451,11530,4049,12094,4047,0,silica
48452,1366,1367,9129,9698,0,silica
48453,6723,11429,10124,6725,0,silica
48454,1370,1369,11517,10621,0,silica
48455,11521,11499,10767,12585,0,silica
48456,11521,11517,10767,11499,0,silica
48457,11521,1368,3580,4314,0,silica
48458,9130,1270,1269,4893,0,silica
48459,3500,1408,12438,1407,0,silica
48460,1369,3487,9130,1270,0,silica
48461,11521,11517,11499,12096,0,silica
48462,10767,11499,9698,12585,0,silica
48463,1367,11521,10767,9698,0,silica
48464,11499,12580,9697,12585,0,silica
48465,11499,12598,12580,12585,0,silica
48466,10356,10361,8926,8928,0,silica
48467,10356,8926,10361,9722,0,silica
48468,6723,6641,11429,7993,0,silica
48469,10356,8789,11939,10315,0,silica
48470,10356,11939,8789,11940,0,silica
48471,12199,12182,9320,12229,0,silica
48472,12199,12234,8929,8931,0,silica
48473,12264,9701,12199,8929,0,silica
48474,8930,12199,12229,9994,0,silica
48475,12199,12229,9994,12182,0,silica
48476,12199,10315,12242,12229,0,silica
48477,8143,12167,10599,10598,0,silica
48478,8143,10599,12167,3901,0,silica
48479,8143,3830,4126,3828,0,silica
48480,8143,12167,3830,3828,0,silica
48481,8143,3903,4126,3830,0,silica
48482,11497,9697,11471,12150,0,silica
48483,12150,12601,10599,11691,0,silica
48484,12150,11691,11690,9698,0,silica
48485,11478,11473,11472,11471,0,silica
48486,11478,11472,11489,11471,0,silica
48487,11478,10599,9439,9441,0,silica
48488,12150,11497,11495,11471,0,silica
48489,7751,11478,11472,9440,0,silica
48490,11478,9441,9439,9440,0,silica
48491,12171,11473,11495,10676,0,silica
48492,11478,10598,9441,11473,0,silica
48493,12171,10600,10599,10598,0,silica
48494,12171,10599,12150,11478,0,silica
48495,11495,11497,11500,11471,0,silica
48496,11495,11500,10675,11471,0,silica
48497,12150,11478,9697,11471,0,silica
48498,12171,10676,10598,11473,0,silica
48499,12171,10714,11495,11497,0,silica
48500,11495,11500,11497,11665,0,silica
48501,11495,10675,11500,11665,0,silica
48502,12171,11478,11471,11473,0,silica
48503,12171,10599,11478,10598,0,silica
48504,11496,9383,11497,10714,0,silica
48505,11495,12594,10675,11665,0,silica
48506,12264,9060,9497,9498,0,silica
48507,11496,9383,9381,9499,0,silica
48508,11496,9381,9383,10714,0,silica
48509,11496,10157,9499,9381,0,silica
48510,9318,11500,12623,9321,0,silica
48511,9318,9320,12606,9321,0,silica
48512,9318,11939,12606,9320,0,silica
48513,9318,11665,11500,9321,0,silica
48514,9318,12606,11665,9321,0,silica
48515,9318,12234,11939,11690,0,silica
48516,9318,12234,12606,11939,0,silica
48517,11470,11500,10675,11665,0,silica
48518,11470,11473,11472,8740,0,silica
48519,11470,11471,10675,11500,0,silica
48520,11470,11665,11485,11500,0,silica
48521,11470,10675,12195,11665,0,silica
48522,6417,11857,6420,10094,0,silica
48523,12145,11500,11485,11665,0,silica
48524,12145,11665,8739,395,0,silica
48525,12199,10315,9320,11939,0,silica
48526,9318,11665,12606,11497,0,silica
48527,12606,11939,12234,9320,0,silica
48528,12606,11497,12181,12234,0,silica
48529,12606,9320,9791,9321,0,silica
48530,9655,394,11665,9321,0,silica
48531,12606,9320,11437,9791,0,silica
48532,6723,6724,6641,7993,0,silica
48533,12181,9701,9700,12182,0,silica
48534,12181,9700,11468,12182,0,silica
48535,11468,9700,11437,12182,0,silica
48536,11468,392,11437,2519,0,silica
48537,11468,11437,9700,2519,0,silica
48538,11468,9700,10444,10,0,silica
48539,11468,10444,9700,12595,0,silica
48540,12606,11437,9320,12182,0,silica
48541,11468,12195,393,392,0,silica
48542,12195,394,11665,393,0,silica
48543,11468,12594,10445,12595,0,silica
48544,12195,12233,11415,11416,0,silica
48545,10445,12195,11416,12233,0,silica
48546,12195,2658,394,393,0,silica
48547,9076,9379,8785,11437,0,silica
48548,9379,10633,11537,10827,0,silica
48549,9379,2720,11537,10633,0,silica
48550,9379,509,2720,11,0,silica
48551,9379,8786,8785,11,0,silica
48552,9379,8785,11437,11,0,silica
48553,11437,392,2568,509,0,silica
48554,11437,2568,510,509,0,silica
48555,11437,2519,392,509,0,silica
48556,9379,510,11537,2743,0,silica
48557,9379,10828,9793,9076,0,silica
48558,6723,11219,7993,6510,0,silica
48559,8226,10560,513,512,0,silica
48560,514,10560,513,8226,0,silica
48561,8226,9794,9537,10667,0,silica
48562,8226,2809,512,513,0,silica
48563,8226,514,2809,513,0,silica
48564,8226,10560,512,511,0,silica
48565,514,10560,8226,8935,0,silica
48566,9356,8226,9537,10667,0,silica
48567,8226,10667,9792,9794,0,silica
48568,10296,9321,10560,9319,0,silica
48569,397,12144,8933,6418,0,silica
48570,10296,8935,12567,11810,0,silica
48571,10296,10560,9792,9319,0,silica
48572,10255,9722,12527,9723,0,silica
48573,11605,10361,9319,11810,0,silica
48574,10464,11761,9720,8790,0,silica
48575,10255,11758,10257,9723,0,silica
48576,10356,10315,10357,8928,0,silica
48577,12230,9319,10361,11810,0,silica
48578,12230,9792,9319,11810,0,silica
48579,12230,2208,2195,2263,0,silica
48580,12230,2239,2208,2263,0,silica
48581,12230,2239,12187,2208,0,silica
48582,12230,12187,9792,2208,0,silica
48583,12230,11810,10361,2195,0,silica
48584,12230,10361,10357,2263,0,silica
48585,10142,10315,12242,9789,0,silica
48586,10142,9901,10357,8928,0,silica
48587,10142,10357,10315,8928,0,silica
48588,10142,10315,10357,12242,0,silica
48589,11895,8341,8842,9513,0,silica
48590,11895,8341,8962,8842,0,silica
48591,9513,6871,11895,11816,0,silica
48592,6750,5186,8623,5165,0,silica
48593,6750,8585,8623,5186,0,silica
48594,6750,5186,5165,4899,0,silica
48595,6750,5165,6751,4899,0,silica
48596,5165,6749,6751,6793,0,silica
48597,10351,11575,1583,11576,0,silica
48598,11576,10717,10719,11575,0,silica
48599,11576,5102,4846,5205,0,silica
48600,11576,4848,4846,5102,0,silica
48601,1493,1494,9249,4427,0,silica
48602,11576,4785,8851,12173,0,silica
48603,11576,10719,4795,4846,0,silica
48604,11576,4795,10719,8851,0,silica
48605,11576,8851,10719,10717,0,silica
48606,11576,4846,4785,5205,0,silica
48607,11576,4785,12173,5205,0,silica
48608,11576,12173,8115,5205,0,silica
48609,10719,9605,4795,4846,0,silica
48610,12156,11576,8232,12173,0,silica
48611,10719,11480,10717,8851,0,silica
48612,10719,4795,9605,6751,0,silica
48613,10719,8851,4795,6751,0,silica
48614,10717,11592,11492,11491,0,silica
48615,10717,11592,10718,11492,0,silica
48616,6723,7993,11429,6510,0,silica
48617,11592,12156,11491,10717,0,silica
48618,12156,8232,8115,12173,0,silica
48619,10717,11594,8232,8851,0,silica
48620,11491,11490,10717,11575,0,silica
48621,12662,10717,11594,11087,0,silica
48622,10717,11087,11592,11594,0,silica
48623,11087,11768,11088,12665,0,silica
48624,11087,11593,11592,11594,0,silica
48625,9161,11768,11087,11592,0,silica
48626,6861,5102,8115,1581,0,silica
48627,12662,10718,11087,12665,0,silica
48628,11087,12665,10718,11768,0,silica
48629,11087,11089,11606,12209,0,silica
48630,10718,12665,11480,7741,0,silica
48631,11087,11088,11606,11089,0,silica
48632,12662,11604,12665,11975,0,silica
48633,10718,11592,11767,11492,0,silica
48634,10718,11768,11767,11592,0,silica
48635,10718,12665,7743,11768,0,silica
48636,10718,7743,12665,7741,0,silica
48637,11815,10718,11492,12179,0,silica
48638,7804,7806,9162,9164,0,silica
48639,7807,7806,7895,11417,0,silica
48640,7804,9289,7933,9517,0,silica
48641,7807,285,2471,8,0,silica
48642,7804,7806,9164,11812,0,silica
48643,7804,10222,7806,11812,0,silica
48644,7804,7933,10222,9517,0,silica
48645,7807,10372,7805,8,0,silica
48646,12209,11088,11087,11768,0,silica
48647,12209,11088,10091,11606,0,silica
48648,10286,183,8163,184,0,silica
48649,12164,7750,10091,7748,0,silica
48650,12164,11768,12209,7749,0,silica
48651,12164,12165,11577,7748,0,silica
48652,12164,11577,11860,7743,0,silica
48653,12164,11088,12209,11768,0,silica
48654,12164,11088,11860,12209,0,silica
48655,11088,11768,7743,12665,0,silica
48656,7737,7746,7742,11861,0,silica
48657,12619,7678,7740,11511,0,silica
48658,11088,8165,8163,8164,0,silica
48659,12209,7749,12210,7750,0,silica
48660,8163,184,2445,290,0,silica
48661,8163,184,183,2445,0,silica
48662,8163,184,290,2444,0,silica
48663,8163,290,8164,2444,0,silica
48664,8163,2445,183,289,0,silica
48665,8163,290,2445,289,0,silica
48666,8163,8165,184,2444,0,silica
48667,10725,10107,10106,6872,0,silica
48668,10725,2408,288,289,0,silica
48669,10725,288,10107,289,0,silica
48670,8163,9537,9536,290,0,silica
48671,12164,11768,11767,7743,0,silica
48672,10372,180,286,2426,0,silica
48673,7807,9289,7805,10372,0,silica
48674,12210,11606,12211,181,0,silica
48675,12210,12211,11415,181,0,silica
48676,10372,8882,11738,286,0,silica
48677,11415,9162,10674,12233,0,silica
48678,11415,10674,11416,12233,0,silica
48679,12209,12211,12210,11606,0,silica
48680,10286,183,184,2702,0,silica
48681,12210,9162,12233,7750,0,silica
48682,12209,11088,11606,11087,0,silica
48683,12195,12211,2658,2636,0,silica
48684,392,11415,12195,2636,0,silica
48685,10345,2680,183,2702,0,silica
48686,10345,8739,2680,2702,0,silica
48687,10345,9718,10091,8739,0,silica
48688,2658,8739,2680,10345,0,silica
48689,10345,8739,10091,8740,0,silica
48690,10345,10091,12211,8740,0,silica
48691,6723,6725,11219,6510,0,silica
48692,12165,7748,10091,9718,0,silica
48693,12164,11860,11088,11768,0,silica
48694,10286,10091,11088,8163,0,silica
48695,12165,7748,9718,10094,0,silica
48696,12165,11577,7748,10094,0,silica
48697,12165,6420,10094,9718,0,silica
48698,12165,10094,6420,7746,0,silica
48699,7749,9163,9162,11694,0,silica
48700,7749,9162,7750,11694,0,silica
48701,12210,11415,180,181,0,silica
48702,7749,9163,11694,12618,0,silica
48703,7805,7804,7806,9162,0,silica
48704,12209,7750,12211,10091,0,silica
48705,6723,11429,6725,6510,0,silica
48706,12164,11860,11577,12165,0,silica
48707,9161,9291,11593,9517,0,silica
48708,10674,10676,11694,12184,0,silica
48709,10674,12169,10676,12184,0,silica
48710,7644,11170,11217,11412,0,silica
48711,10674,12169,10446,10676,0,silica
48712,10674,10676,10446,10445,0,silica
48713,10674,11694,9162,12184,0,silica
48714,10674,11694,12233,9162,0,silica
48715,10674,11694,10676,11473,0,silica
48716,12175,12183,12185,12184,0,silica
48717,9923,12175,12177,12183,0,silica
48718,12175,12184,12185,9164,0,silica
48719,12175,9163,12184,9164,0,silica
48720,12175,12184,9163,11694,0,silica
48721,12183,12204,12175,12177,0,silica
48722,12175,12183,12184,11694,0,silica
48723,12183,12177,9923,12167,0,silica
48724,12183,9923,7631,12167,0,silica
48725,8143,12168,12183,10598,0,silica
48726,12608,12159,12168,12169,0,silica
48727,12183,12168,7631,12185,0,silica
48728,9923,12175,12183,12185,0,silica
48729,9923,7632,12121,12176,0,silica
48730,9923,3831,4223,4202,0,silica
48731,9923,4202,4223,3970,0,silica
48732,9923,12121,4202,3970,0,silica
48733,9923,4202,7630,7632,0,silica
48734,8910,9290,11766,12176,0,silica
48735,8910,11766,9290,35,0,silica
48736,9923,12167,3829,3831,0,silica
48737,9923,8910,12121,3970,0,silica
48738,8910,3969,3970,4284,0,silica
48739,11767,11577,11814,12618,0,silica
48740,12164,7743,11860,11768,0,silica
48741,11767,11491,11814,11492,0,silica
48742,11767,12618,11814,11493,0,silica
48743,11718,11814,11490,11492,0,silica
48744,7644,7661,7658,7660,0,silica
48745,7644,7645,11295,11412,0,silica
48746,10351,12179,9605,9249,0,silica
48747,10351,9475,1494,1493,0,silica
48748,11576,8851,4785,4795,0,silica
48749,11490,10769,11575,11493,0,silica
48750,11490,11575,10769,1491,0,silica
48751,10351,1492,11490,1493,0,silica
48752,10351,12179,10719,9605,0,silica
48753,10351,10719,10717,11575,0,silica
48754,11490,11718,9918,12174,0,silica
48755,11490,9918,10769,12174,0,silica
48756,11556,3571,4308,4344,0,silica
48757,11556,11493,12610,9362,0,silica
48758,11556,4344,4308,4042,0,silica
48759,11556,4344,10769,3571,0,silica
48760,11556,10769,11493,3571,0,silica
48761,11556,11493,10769,10770,0,silica
48762,12610,11493,10770,12174,0,silica
48763,12610,10770,12198,12174,0,silica
48764,11556,9362,12610,12177,0,silica
48765,12610,11814,11493,12174,0,silica
48766,12610,12198,11814,12174,0,silica
48767,7644,11217,7645,11412,0,silica
48768,12610,11695,9362,11493,0,silica
48769,12610,11695,12177,9362,0,silica
48770,12610,11695,11493,12618,0,silica
48771,12198,12618,7748,7751,0,silica
48772,11556,12610,11493,10770,0,silica
48773,12198,7748,9440,7751,0,silica
48774,12198,11708,9440,7748,0,silica
48775,12198,7748,11577,11708,0,silica
48776,9696,12180,11856,9442,0,silica
48777,12180,11531,8333,9442,0,silica
48778,12180,12095,8259,8333,0,silica
48779,11857,12180,8259,11856,0,silica
48780,12180,8332,9442,8333,0,silica
48781,12180,8259,8332,8333,0,silica
48782,12180,10092,11856,9442,0,silica
48783,8259,10092,8332,8260,0,silica
48784,8331,8333,12524,3815,0,silica
48785,8331,12524,8261,11503,0,silica
48786,8259,8333,12095,12524,0,silica
48787,8331,8332,8259,8333,0,silica
48788,8332,3819,8333,3817,0,silica
48789,8332,10092,10771,8260,0,silica
48790,8332,3816,3818,3817,0,silica
48791,8332,3818,3819,3817,0,silica
48792,8332,3818,10771,3819,0,silica
48793,8332,3819,10771,9442,0,silica
48794,8332,8333,3819,9442,0,silica
48795,8331,3926,9916,3816,0,silica
48796,9916,3926,3570,4210,0,silica
48797,9916,12178,8260,9917,0,silica
48798,9916,3816,3926,4210,0,silica
48799,9916,8856,8260,12178,0,silica
48800,9916,3570,3926,3995,0,silica
48801,9916,8260,9918,9917,0,silica
48802,8331,3814,3816,3815,0,silica
48803,12180,9442,8332,10092,0,silica
48804,11889,11781,12700,12702,0,silica
48805,11889,11687,8262,11511,0,silica
48806,11889,12702,12700,11579,0,silica
48807,11889,8855,11781,12702,0,silica
48808,11889,11781,8855,11687,0,silica
48809,11889,12700,11781,11511,0,silica
48810,8855,12615,11781,12702,0,silica
48811,11889,8261,8262,11687,0,silica
48812,8855,12702,8856,11701,0,silica
48813,8855,12702,11701,12615,0,silica
48814,3909,8855,4253,12615,0,silica
48815,8855,9657,11781,12615,0,silica
48816,11889,8856,12702,12178,0,silica
48817,11889,8855,12702,8856,0,silica
48818,8261,8262,8260,8856,0,silica
48819,7644,11412,11295,8449,0,silica
48820,8261,10515,12524,12604,0,silica
48821,8261,12524,10515,11503,0,silica
48822,10515,8261,11503,11687,0,silica
48823,8261,11687,8856,11503,0,silica
48824,10114,10183,11666,12541,0,silica
48825,10114,10185,10183,11540,0,silica
48826,10114,11666,10183,10185,0,silica
48827,10114,11533,11540,12570,0,silica
48828,10114,11540,10183,12570,0,silica
48829,10114,11666,10185,8294,0,silica
48830,10114,10185,11540,8294,0,silica
48831,10183,12532,9926,11510,0,silica
48832,10183,9926,10186,11510,0,silica
48833,10183,10186,11522,11510,0,silica
48834,10114,12541,11533,12532,0,silica
48835,10185,10184,11540,11861,0,silica
48836,10183,12541,11515,11572,0,silica
48837,10185,10184,7740,10186,0,silica
48838,12619,10654,11476,12681,0,silica
48839,10185,11522,10186,7740,0,silica
48840,12674,6420,11857,10093,0,silica
48841,12095,12674,10093,11522,0,silica
48842,12674,12592,11666,11522,0,silica
48843,12674,10761,11666,12592,0,silica
48844,12674,12592,12095,11857,0,silica
48845,6419,396,8293,397,0,silica
48846,6419,8293,6418,397,0,silica
48847,397,6419,396,12144,0,silica
48848,6419,8293,396,2702,0,silica
48849,6419,396,8739,2702,0,silica
48850,10345,9718,6419,8293,0,silica
48851,10286,9253,11860,12165,0,silica
48852,9253,11861,11539,8165,0,silica
48853,11861,11860,9253,7746,0,silica
48854,9253,8165,11539,185,0,silica
48855,10185,6420,9253,11539,0,silica
48856,9253,8293,11539,6420,0,silica
48857,9253,6420,11861,7746,0,silica
48858,12165,9253,6420,9718,0,silica
48859,11539,2673,185,186,0,silica
48860,10185,10093,12674,11522,0,silica
48861,11539,2651,2673,186,0,silica
48862,11539,8294,8293,2673,0,silica
48863,11539,8165,186,185,0,silica
48864,10286,8293,10345,2702,0,silica
48865,11539,11861,11540,12681,0,silica
48866,11476,9925,7089,9924,0,silica
48867,7928,12679,11326,11325,0,silica
48868,7678,11476,10654,7680,0,silica
48869,11476,7680,7089,10654,0,silica
48870,11476,9924,7089,7680,0,silica
48871,11476,10654,11477,12681,0,silica
48872,11476,9925,9924,10184,0,silica
48873,11477,10654,11603,12681,0,silica
48874,11477,8839,11604,10654,0,silica
48875,11477,11604,11603,10654,0,silica
48876,11477,8839,11603,11604,0,silica
48877,11476,189,7089,9925,0,silica
48878,7090,295,296,2446,0,silica
48879,11603,11604,8165,12681,0,silica
48880,11603,11604,8164,8165,0,silica
48881,11603,187,2434,293,0,silica
48882,8163,10107,9537,290,0,silica
48883,12164,7749,7750,7748,0,silica
48884,9536,8163,11975,10107,0,silica
48885,8164,2444,290,291,0,silica
48886,8164,290,9536,291,0,silica
48887,11088,10725,11606,6872,0,silica
48888,10286,11088,11860,8165,0,silica
48889,7742,12681,11604,10654,0,silica
48890,7737,11815,7743,7739,0,silica
48891,11603,2434,292,293,0,silica
48892,10185,11539,9253,11861,0,silica
48893,11539,12681,11540,187,0,silica
48894,7742,12681,8165,11604,0,silica
48895,8300,7928,11325,12679,0,silica
48896,7746,7739,7743,11577,0,silica
48897,7743,11815,11577,7739,0,silica
48898,7737,7739,7743,7746,0,silica
48899,7678,10184,9924,11511,0,silica
48900,12619,7678,11476,10654,0,silica
48901,11476,11540,187,188,0,silica
48902,7678,7679,11511,11782,0,silica
48903,7678,11511,9924,11782,0,silica
48904,7678,9924,7679,11782,0,silica
48905,7678,9924,7680,7679,0,silica
48906,7678,7679,7681,12622,0,silica
48907,7678,12700,11511,7679,0,silica
48908,7678,12622,12700,7679,0,silica
48909,7928,8302,7646,12679,0,silica
48910,7742,11088,12665,11604,0,silica
48911,7678,10654,12622,10653,0,silica
48912,11579,7737,7738,7741,0,silica
48913,12619,9924,7678,10184,0,silica
48914,10653,8840,8964,9421,0,silica
48915,7090,11477,2415,189,0,silica
48916,10653,9421,7681,10652,0,silica
48917,12682,8964,8853,8854,0,silica
48918,10653,8840,9203,8839,0,silica
48919,7090,189,295,2446,0,silica
48920,10653,10654,11604,8839,0,silica
48921,10653,11604,8840,8839,0,silica
48922,7737,12619,12622,7740,0,silica
48923,10653,7741,11480,8840,0,silica
48924,8503,1498,8853,9250,0,silica
48925,11597,8852,8854,8853,0,silica
48926,8853,8964,8963,8854,0,silica
48927,8853,8963,9549,8854,0,silica
48928,8503,8852,1500,1499,0,silica
48929,10351,10717,11490,11575,0,silica
48930,9475,11718,12179,12178,0,silica
48931,3995,9475,1494,1495,0,silica
48932,9475,11701,11536,1495,0,silica
48933,9475,12179,9249,11536,0,silica
48934,9475,11536,11579,12179,0,silica
48935,8854,8503,11723,9549,0,silica
48936,8852,8854,11723,10263,0,silica
48937,1499,4408,1500,8503,0,silica
48938,8503,1500,8852,11723,0,silica
48939,8370,11536,12615,1496,0,silica
48940,7928,464,7646,463,0,silica
48941,10264,11570,11615,4109,0,silica
48942,10264,11786,11566,12701,0,silica
48943,10264,12701,10265,11547,0,silica
48944,10264,11566,10263,12701,0,silica
48945,10264,10263,10265,12701,0,silica
48946,10264,11615,11547,4109,0,silica
48947,10349,11899,10350,9548,0,silica
48948,10348,10350,10349,11568,0,silica
48949,10348,11567,10349,9548,0,silica
48950,10349,11535,11568,10350,0,silica
48951,10349,9225,11899,9548,0,silica
48952,10349,11899,9225,12701,0,silica
48953,10349,11721,11899,12701,0,silica
48954,10349,11899,11721,10350,0,silica
48955,10348,10457,9604,10458,0,silica
48956,10349,11567,11723,9548,0,silica
48957,11786,11535,8919,10557,0,silica
48958,10349,11721,11786,11535,0,silica
48959,11786,11535,10362,8919,0,silica
48960,11786,11535,11721,10362,0,silica
48961,11786,8919,11686,10557,0,silica
48962,11786,10556,11535,10557,0,silica
48963,10348,11568,10555,10350,0,silica
48964,10349,11786,11721,12701,0,silica
48965,9443,12612,9799,10263,0,silica
48966,9443,12612,9800,9799,0,silica
48967,9443,9446,11566,10263,0,silica
48968,9443,9446,9445,11566,0,silica
48969,9445,11722,11584,11569,0,silica
48970,11786,11566,9445,9444,0,silica
48971,9445,10556,11722,11569,0,silica
48972,9445,11686,11722,10556,0,silica
48973,9445,11722,11699,11584,0,silica
48974,9445,11699,11722,11686,0,silica
48975,8852,12612,11597,8854,0,silica
48976,11597,7681,8854,12612,0,silica
48977,8852,11723,10265,10263,0,silica
48978,8371,1498,4420,1590,0,silica
48979,11692,11568,11569,10556,0,silica
48980,11692,11568,11567,11569,0,silica
48981,11692,10652,9421,10458,0,silica
48982,11692,10652,7681,9421,0,silica
48983,11626,9603,11568,10556,0,silica
48984,11626,11697,11722,11569,0,silica
48985,9201,2428,300,194,0,silica
48986,9201,194,193,2428,0,silica
48987,9201,194,7787,193,0,silica
48988,9201,194,300,2429,0,silica
48989,9201,8541,10545,300,0,silica
48990,9201,2428,193,299,0,silica
48991,9201,10456,10458,10545,0,silica
48992,7089,10654,7680,10652,0,silica
48993,7089,10652,7680,7801,0,silica
48994,11477,2410,293,294,0,silica
48995,7633,297,191,2449,0,silica
48996,7633,297,2449,296,0,silica
48997,7633,191,297,2403,0,silica
48998,7633,10652,7787,9203,0,silica
48999,7801,7788,7786,7792,0,silica
49000,7633,296,2449,190,0,silica
49001,7788,11722,11563,11564,0,silica
49002,7788,11700,11563,11722,0,silica
49003,7788,11563,8252,11564,0,silica
49004,7788,8956,11563,11700,0,silica
49005,7786,8957,7088,191,0,silica
49006,7788,192,7787,193,0,silica
49007,11563,11655,8252,11565,0,silica
49008,11563,11655,8956,8252,0,silica
49009,11563,8956,11698,11700,0,silica
49010,11563,11722,11699,11565,0,silica
49011,11563,11699,11722,11700,0,silica
49012,7681,7792,11697,7680,0,silica
49013,7792,7801,7680,10652,0,silica
49014,7792,11697,7801,11700,0,silica
49015,7792,10652,10458,7787,0,silica
49016,7727,9844,9203,9550,0,silica
49017,7088,8957,7089,190,0,silica
49018,7792,11696,7801,11697,0,silica
49019,7792,7680,11696,11697,0,silica
49020,7792,11696,7680,7801,0,silica
49021,7088,7090,7633,190,0,silica
49022,11692,12612,7681,11697,0,silica
49023,10653,9421,10456,8840,0,silica
49024,11692,12612,11697,11569,0,silica
49025,10348,10555,11568,9604,0,silica
49026,10348,9421,11692,11567,0,silica
49027,11692,8854,11567,9421,0,silica
49028,7681,11697,12612,11554,0,silica
49029,11597,9801,9800,9799,0,silica
49030,7680,7679,9924,11782,0,silica
49031,7680,9924,11696,11782,0,silica
49032,7680,11696,7679,11782,0,silica
49033,7680,7679,11696,11554,0,silica
49034,12700,12682,11598,7681,0,silica
49035,11476,12681,11540,10184,0,silica
49036,7088,10652,7090,7089,0,silica
49037,11597,9801,11598,9800,0,silica
49038,12622,8964,7741,9908,0,silica
49039,11696,11782,11554,7679,0,silica
49040,11696,12620,7801,11700,0,silica
49041,7088,2449,7633,191,0,silica
49042,12682,8853,11597,8854,0,silica
49043,12619,9924,11476,7678,0,silica
49044,11696,9924,12620,11782,0,silica
49045,11524,11526,11655,11525,0,silica
49046,11698,11929,11935,11702,0,silica
49047,11698,11699,11584,11555,0,silica
49048,11698,11584,11700,11555,0,silica
49049,11698,11699,11700,11584,0,silica
49050,11696,11584,11697,11554,0,silica
49051,12539,11657,11526,9814,0,silica
49052,11935,11824,11928,11929,0,silica
49053,7788,2686,192,193,0,silica
49054,11699,11703,11698,11717,0,silica
49055,11698,11555,12620,11929,0,silica
49056,11698,8956,12620,11700,0,silica
49057,11928,11667,12530,9578,0,silica
49058,12593,11928,10603,8336,0,silica
49059,11928,10603,8336,11656,0,silica
49060,12539,11702,11928,10603,0,silica
49061,11928,8336,12689,9578,0,silica
49062,11928,12689,11667,9578,0,silica
49063,11928,11824,12530,11667,0,silica
49064,11928,10603,11704,11930,0,silica
49065,11824,12620,8956,8957,0,silica
49066,11524,9814,11523,11730,0,silica
49067,12530,10481,9578,11667,0,silica
49068,12530,9578,10481,9577,0,silica
49069,11824,12530,11667,403,0,silica
49070,12530,9577,10481,11900,0,silica
49071,12530,404,12126,11900,0,silica
49072,12530,9578,9577,9579,0,silica
49073,12126,8956,405,404,0,silica
49074,12530,11900,11501,403,0,silica
49075,11479,12126,405,10304,0,silica
49076,12126,9579,9577,11872,0,silica
49077,12126,9579,11872,11654,0,silica
49078,7788,7801,8956,11700,0,silica
49079,12530,12126,9577,10304,0,silica
49080,11524,11717,11698,11702,0,silica
49081,12530,11501,10481,11667,0,silica
49082,12530,11900,10481,11501,0,silica
49083,12126,405,8956,406,0,silica
49084,12126,11655,9579,11654,0,silica
49085,7089,6840,8957,12620,0,silica
49086,11824,12126,12530,404,0,silica
49087,6840,12570,9925,2607,0,silica
49088,189,6840,9925,2607,0,silica
49089,7334,11167,6653,9263,0,silica
49090,9924,6840,9925,7089,0,silica
49091,6840,9926,12570,11588,0,silica
49092,6840,9926,9925,12570,0,silica
49093,6840,403,402,2620,0,silica
49094,9925,2607,2629,188,0,silica
49095,9925,2607,12570,2629,0,silica
49096,9925,189,2607,188,0,silica
49097,7090,296,7727,7633,0,silica
49098,9925,2629,11540,188,0,silica
49099,9925,12570,11540,2629,0,silica
49100,9925,10184,11540,12570,0,silica
49101,11533,12570,11520,401,0,silica
49102,11533,400,11529,12540,0,silica
49103,11533,400,2629,401,0,silica
49104,11533,2629,12570,401,0,silica
49105,11533,11540,2629,400,0,silica
49106,11533,2629,11540,12570,0,silica
49107,10183,12570,10184,9926,0,silica
49108,10114,11533,12570,12532,0,silica
49109,12534,11681,8447,8905,0,silica
49110,12534,12535,12616,12694,0,silica
49111,12613,11498,12535,11529,0,silica
49112,12534,12694,12616,12703,0,silica
49113,12534,10258,12616,10256,0,silica
49114,12613,12533,12535,11587,0,silica
49115,11529,2569,399,400,0,silica
49116,11612,6418,11487,10761,0,silica
49117,10114,11540,400,2651,0,silica
49118,11758,10255,12527,9723,0,silica
49119,11529,517,2569,400,0,silica
49120,11680,11650,12567,8934,0,silica
49121,11680,8934,9356,11650,0,silica
49122,12689,10481,11667,9578,0,silica
49123,11928,11929,11704,11702,0,silica
49124,12530,9577,11900,10304,0,silica
49125,10481,10261,11900,9577,0,silica
49126,10481,11587,12689,11667,0,silica
49127,7334,9910,11208,7450,0,silica
49128,10481,11788,12689,11587,0,silica
49129,10481,11788,11587,12694,0,silica
49130,12616,11788,12689,12607,0,silica
49131,12616,12694,11587,11788,0,silica
49132,12689,11587,12533,11514,0,silica
49133,10481,10260,10482,11788,0,silica
49134,12689,11587,11514,11667,0,silica
49135,12689,11514,12533,11513,0,silica
49136,12689,12533,12607,11513,0,silica
49137,8336,12593,12588,10603,0,silica
49138,12593,11928,8336,11514,0,silica
49139,8336,12593,11514,12588,0,silica
49140,8336,12588,8337,10603,0,silica
49141,8336,8337,8335,11656,0,silica
49142,11928,12689,11514,11667,0,silica
