field_index,source_node_id,jax_potential_V,elmer_potential_V,elmer_minus_jax_V
1294,4179,2.37973562410370154e-01,2.37973562502505620e-01,9.21354659233486473e-11
1295,4180,1.26595941204477405e-03,1.26595941727819213e-03,5.23341808257582475e-12
1296,4181,4.79472487604607145e-01,4.79472487633141431e-01,2.85342860451009983e-11
1297,4182,1.24439401537556598e-02,1.24439401569166781e-02,3.16101832209536582e-12
1298,4183,1.50147568658537789e-01,1.50147568676199772e-01,1.76619829872493028e-11
1299,4184,5.88776998766059823e-01,5.88776998748597458e-01,-1.74623648874216997e-11
1300,4185,3.22061955716195170e-01,3.22061955763412289e-01,4.72171191034931326e-11
1301,4186,9.69584669856650150e-02,9.69584669052280801e-02,-8.04369348905709103e-11
1302,4187,1.39397259999479023e-01,1.39397260134107220e-01,1.34628197479003120e-10
1303,4188,6.60567885419112266e-01,6.60567885456179060e-01,3.70667940785551764e-11
1304,4189,5.10930900567123758e-01,5.10930900617809436e-01,5.06856778770270466e-11
1305,4190,4.37054945644637649e-01,4.37054945604749723e-01,-3.98879262952789304e-11
1306,4191,4.25913978038521601e-01,4.25913977998423621e-01,-4.00979804915380100e-11
1307,4192,4.21104381114483395e-01,4.21104381072338607e-01,-4.21447876597369486e-11
1308,4193,4.42284448825068510e-01,4.42284448800495833e-01,-2.45726772263310522e-11
1309,4194,1.02681140398571985e-01,1.02681140278695668e-01,-1.19876317206113470e-10
1310,4195,1.65598523998342462e-01,1.65598523968220501e-01,-3.01219604814662034e-11
1311,4196,1.86899706285075295e-01,1.86899706358190310e-01,7.31150140431680029e-11
1312,4197,2.14069641890848816e-01,2.14069641967292862e-01,7.64440455380821504e-11
1313,4198,2.93605556819594937e-01,2.93605556888194563e-01,6.85996259797150287e-11
1314,4199,1.96177065346966273e-01,1.96177065313998977e-01,-3.29672955601267859e-11
1315,4200,5.95939761760576059e-01,5.95939761770396426e-01,9.82036674201935966e-12
1316,4201,4.45004125648651716e-01,4.45004125664224703e-01,1.55729873441146083e-11
1317,4202,5.27719358557983020e-01,5.27719358582518616e-01,2.45355957773085720e-11
1318,4203,1.13786664855733702e-01,1.13786664836616244e-01,-1.91174576169572674e-11
1319,4204,1.55393662685272382e-01,1.55393662662635407e-01,-2.26369756273214762e-11
1320,4205,3.61692004787360188e-01,3.61692004857620930e-01,7.02607416691591879e-11
1321,4206,3.09467738306690721e-01,3.09467738261714476e-01,-4.49762449505897166e-11
1322,4207,5.52961327360772970e-01,5.52961327398983959e-01,3.82109899277338627e-11
1323,4208,2.76039460874647369e-01,2.76039460939058512e-01,6.44111430858629319e-11
1324,4209,5.62768987816317900e-01,5.62768987858476399e-01,4.21584989140910693e-11
1325,4210,4.82586593950064535e-01,4.82586593887939730e-01,-6.21248053001011158e-11
1326,4211,3.14784697203688069e-01,3.14784697221859922e-01,1.81718529113084060e-11
1327,4212,2.89869004486154547e-01,2.89869004474742342e-01,-1.14122045147269091e-11
1328,4213,3.76551553061434618e-01,3.76551553047465182e-01,-1.39694367184972634e-11
1329,4214,2.46569677542682580e-01,2.46569677429706563e-01,-1.12976017430099773e-10
1330,4215,6.17292677509776941e-02,6.17292676857787992e-02,-6.51988948940918078e-11
1331,4216,3.09495069331659767e-01,3.09495069354225993e-01,2.25662266650772381e-11
1332,4217,4.93271295952350634e-03,4.93271297852929894e-03,1.90057925994469024e-11
1333,4218,1.34110924148468869e-01,1.34110924330141018e-01,1.81672149546230344e-10
1334,4219,1.18277609606337347e-01,1.18277609618990143e-01,1.26527954780186747e-11
1335,4220,2.26448889519853591e-01,2.26448889412323856e-01,-1.07529735116074221e-10
1336,4221,2.29654962247597766e-01,2.29654962387687928e-01,1.40090161693251503e-10
1337,4222,4.11230304156514237e-01,4.11230304115541290e-01,-4.09729472572450959e-11
1338,4223,5.20985295208905241e-01,5.20985295212766042e-01,3.86080056813398187e-12
1339,4224,3.73719985927748799e-01,3.73719985953315015e-01,2.55662158110681048e-11
1340,4225,6.65559318095729213e-01,6.65559318126939026e-01,3.12098125121451631e-11
1341,4226,6.55287192853863276e-01,6.55287192833864385e-01,-1.99988914317827948e-11
1342,4227,6.77250537241875783e-02,6.77250537574859840e-02,3.32984056994334310e-11
1343,4228,6.04512806515870027e-01,6.04512806525970392e-01,1.01003649888298241e-11
1344,4229,4.00966383097642487e-01,4.00966383163451623e-01,6.58091359184709290e-11
1345,4230,3.45528204019538765e-01,3.45528203925581145e-01,-9.39576194625146854e-11
1346,4231,6.83790090157105901e-01,6.83790090162878617e-01,5.77271563884096395e-12
1347,4232,9.36971267252821455e-02,9.36971268452900935e-02,1.20007948023470590e-10
1348,4233,6.45417449048223513e-01,6.45417449067601456e-01,1.93779436941099448e-11
1349,4234,4.24982222006722310e-01,4.24982222090744766e-01,8.40224556597490846e-11
1350,4235,2.61716600214870532e-01,2.61716600313165904e-01,9.82953718420276346e-11
1351,4236,1.82161685175105420e-01,1.82161685199887735e-01,2.47823150889558974e-11
1352,4237,2.98967273847924764e-01,2.98967273889769014e-01,4.18442502869709188e-11
1353,4238,5.20943587877259889e-02,5.20943587984892403e-02,1.07632514012578895e-11
1354,4239,2.53886362341525396e-01,2.53886362241461216e-01,-1.00064179164860434e-10
1355,4240,1.62538118694508182e-01,1.62538118675910809e-01,-1.85973736410716128e-11
1356,4241,4.75221050718604154e-01,4.75221050738632800e-01,2.00286454088427490e-11
1357,4242,2.09505939415601666e-01,2.09505939246837497e-01,-1.68764169306001577e-10
1358,4243,5.80933191009673555e-01,5.80933190991263171e-01,-1.84103843281491208e-11
1359,4244,6.81399620374982362e-01,6.81399620395521377e-01,2.05390149332629335e-11
1360,4245,3.80913616543533451e-01,3.80913616533982424e-01,-9.55102663624529669e-12
1361,4246,5.99052299788961906e-01,5.99052299796503096e-01,7.54118989476637580e-12
1362,4247,4.30021775327432854e-01,4.30021775286066832e-01,-4.13660217191136326e-11
1363,4248,5.64603268156807725e-01,5.64603268127644720e-01,-2.91630053439462245e-11
1364,4249,6.18420424119087375e-01,6.18420424114875411e-01,-4.21196411082291888e-12
1365,4250,3.31428450386314355e-01,3.31428450469022584e-01,8.27082291543490555e-11
1366,4251,7.40084184452044751e-03,7.40084185330324839e-03,8.78280087546201571e-12
1367,4252,5.73703326554545590e-01,5.73703326528936075e-01,-2.56095145090284859e-11
1368,4253,4.63073335949663600e-01,4.63073335931445340e-01,-1.82182602337377375e-11
1369,4254,3.80938762538670858e-02,3.80938762315536292e-02,-2.23134566379457056e-11
1370,4255,1.26677194007479760e-01,1.26677194128884313e-01,1.21404553077297805e-10
1371,4256,3.33973981112038631e-01,3.33973981030706579e-01,-8.13320522041749427e-11
1372,4257,5.37960694893261038e-01,5.37960694849670018e-01,-4.35910196827649088e-11
1373,4258,2.58803916488756391e-01,2.58803916575860993e-01,8.71046013095622129e-11
1374,4259,5.13131035850738715e-01,5.13131035894724752e-01,4.39860370349265395e-11
1375,4260,2.83518496406884368e-01,2.83518496393535380e-01,-1.33489885811854947e-11
1376,4261,2.35077548315865109e-01,2.35077548459881908e-01,1.44016798486745756e-10
1377,4262,3.89310356702760152e-01,3.89310356712814332e-01,1.00541797110054176e-11
1378,4263,1.18669826805111817e-01,1.18669826783704857e-01,-2.14069595383392652e-11
1379,4264,7.64194083313727707e-02,7.64194083170625649e-02,-1.43102057981181474e-11
1380,4265,6.02670907508698894e-01,6.02670907493385699e-01,-1.53131951563523216e-11
1381,4266,1.71479709965257576e-01,1.71479709966307625e-01,1.05004893669047306e-12
1382,4267,1.07375368334438087e-01,1.07375368211665878e-01,-1.22772209065757920e-10
1383,4268,6.87929623406412061e-01,6.87929623402194990e-01,-4.21707113673619460e-12
1384,4269,4.61625426341284034e-03,4.61625428969553251e-03,2.62826921684777837e-11
1385,4270,4.59027091619073957e-01,4.59027091620717531e-01,1.64357416565508174e-12
1386,4271,2.78419691955156423e-01,2.78419691942235481e-01,-1.29209420940412656e-11
1387,4272,5.07669632513456426e-01,5.07669632554405337e-01,4.09489109287619613e-11
1388,4273,2.07574430551239419e-01,2.07574430613949396e-01,6.27099761008054202e-11
1389,4274,2.20024646304234558e-02,2.20024647207251213e-02,9.03016654507649008e-11
1390,4275,4.15234376447425169e-01,4.15234376414447492e-01,-3.29776761454070311e-11
1391,4276,2.52896904217937091e-01,2.52896904310604353e-01,9.26672627521440972e-11
1392,4277,4.90188980981325739e-01,4.90188980921763884e-01,-5.95618554477539419e-11
1393,4278,2.67076477994471206e-01,2.67076478092004854e-01,9.75336478248323147e-11
1394,4279,4.40906502658659993e-01,4.40906502707932968e-01,4.92729745893427662e-11
1395,4280,6.88020403470359754e-01,6.88020403469048469e-01,-1.31128441438477239e-12
1396,4281,6.34938030947526544e-01,6.34938030979876999e-01,3.23504556476450489e-11
1397,4282,5.74849224778339662e-01,5.74849224821602722e-01,4.32630598012906376e-11
1398,4283,3.57186171860403356e-01,3.57186171946393738e-01,8.59903814820484058e-11
1399,4284,5.17209972660187756e-01,5.17209972648638772e-01,-1.15489839913607284e-11
1400,4285,2.61192136518106688e-01,2.61192136416366516e-01,-1.01740171842834570e-10
1401,4286,5.28367779720033348e-01,5.28367779720912423e-01,8.79074590898198949e-13
1402,4287,1.71165304957008602e-01,1.71165304915894656e-01,-4.11139455813724908e-11
1403,4288,2.68723033528181054e-01,2.68723033439934200e-01,-8.82468542684478052e-11
1404,4289,6.50111241065178258e-01,6.50111241094973979e-01,2.97957214456801012e-11
1405,4290,5.00126755381999133e-01,5.00126755445674864e-01,6.36757313543512282e-11
1406,4291,1.97925999921489404e-01,1.97926000025290871e-01,1.03801467421504867e-10
1407,4292,5.34819190788541690e-02,5.34819190963137028e-02,1.74595338187089055e-11
1408,4293,4.50824801335056258e-01,4.50824801332829150e-01,-2.22710738739806402e-12
1409,4294,6.85456768183785203e-01,6.85456768180965459e-01,-2.81974443794297258e-12
1410,4295,1.74177501184216377e-01,1.74177501221222525e-01,3.70061481458350272e-11
1411,4296,5.18922717920989429e-01,5.18922717952534973e-01,3.15455439547918104e-11
1412,4297,2.70452359561447975e-01,2.70452359640551809e-01,7.91038345937522536e-11
1413,4298,3.47423716029412848e-03,3.47423716450482624e-03,4.21069776268545581e-12
1414,4299,1.68012715096959142e-01,1.68012715082967667e-01,-1.39914746455360728e-11
1415,4300,5.86538340783404499e-01,5.86538340767901456e-01,-1.55030432935632234e-11
1416,4301,9.78524323934133883e-02,9.78524325526768796e-02,1.59263491283923031e-10
1417,4302,2.18719568669571734e-01,2.18719568749394855e-01,7.98231203358312769e-11
1418,4303,6.53402339796638643e-01,6.53402339768443863e-01,-2.81947798441706254e-11
1419,4304,5.96678331272129214e-01,5.96678331266707884e-01,-5.42133005154710190e-12
1420,4305,5.51162310474001618e-02,5.51162309498850894e-02,-9.75150724058515550e-11
1421,4306,1.26452717327402320e-01,1.26452717235720297e-01,-9.16820230845161177e-11
1422,4307,1.89114766227347048e-01,1.89114766225758929e-01,-1.58811852557505517e-12
1423,4308,5.09302791136327038e-01,5.09302791088933171e-01,-4.73938666090134575e-11
1424,4309,4.19952976544376411e-01,4.19952976619606955e-01,7.52305440165912387e-11
1425,4310,6.73793228906309882e-01,6.73793228900569141e-01,-5.74074121573175944e-12
1426,4311,6.83688912754842115e-01,6.83688912746767463e-01,-8.07465205809876352e-12
1427,4312,5.54090629937794898e-01,5.54090629901834997e-01,-3.59599017230038953e-11
1428,4313,1.23729019379405100e-01,1.23729019499336401e-01,1.19931301001408031e-10
1429,4314,4.95567385265650140e-01,4.95567385318913090e-01,5.32629496063918850e-11
1430,4315,6.06868589523120380e-02,6.06868590142413539e-02,6.19293158421463374e-11
1431,4316,2.51845870908422309e-01,2.51845871019977352e-01,1.11555042980882035e-10
1432,4317,3.00888928092760910e-01,3.00888928045025705e-01,-4.77352046779344619e-11
1433,4318,6.08164551837092948e-01,6.08164551837062528e-01,-3.04201108747292892e-14
1434,4319,3.01406561826049635e-01,3.01406561853216515e-01,2.71668798568214243e-11
1435,4320,4.44853382782183671e-01,4.44853382774108352e-01,-8.07531819191353861e-12
1436,4321,4.68972358330590644e-01,4.68972358305917769e-01,-2.46728748543034726e-11
1437,4322,2.77940331712514366e-01,2.77940331780593852e-01,6.80794864926781429e-11
1438,4323,5.20829473578683588e-01,5.20829473596215897e-01,1.75323089379730845e-11
1439,4324,4.96952465321914727e-01,4.96952465242193275e-01,-7.97214516623512282e-11
1440,4325,8.27484287016635456e-02,8.27484286725670981e-02,-2.90964474736199463e-11
1441,4326,2.34070155337300356e-01,2.34070155217059955e-01,-1.20240400969251482e-10
1442,4327,1.88840104102890344e-01,1.88840104185377611e-01,8.24872670168730338e-11
1443,4328,6.70909140817913863e-01,6.70909140828811590e-01,1.08977271651156116e-11
1444,4329,7.52138579386815859e-02,7.52138580024273029e-02,6.37457170382660365e-11
1445,4330,2.44618724620058375e-01,2.44618724740475801e-01,1.20417426030527963e-10
1446,4331,5.43944394122304997e-01,5.43944394159125877e-01,3.68208796786007042e-11
1447,4332,9.16941286680287987e-02,9.16941285360996089e-02,-1.31929189794988133e-10
1448,4333,6.92334896078796586e-02,6.92334896343059780e-02,2.64263194660330214e-11
1449,4334,3.22235908696320406e-01,3.22235908612476196e-01,-8.38442093531455157e-11
1450,4335,2.27255425464293975e-01,2.27255425555381890e-01,9.10879149884635808e-11
1451,4336,3.41453026368694179e-01,3.41453026480486643e-01,1.11792464174698125e-10
1452,4337,3.95475534390590189e-01,3.95475534416974805e-01,2.63846167136705390e-11
1453,4338,8.77167072588532215e-02,8.77167073513357570e-02,9.24825355186342790e-11
1454,4339,8.55439674188768207e-03,8.55439677166046700e-03,2.97727849318807358e-11
1455,4340,4.51777904182880441e-01,4.51777904179423817e-01,-3.45662387601919363e-12
1456,4341,3.17240703480667907e-01,3.17240703503750221e-01,2.30823138380742421e-11
1457,4342,5.56331539635239403e-01,5.56331539677430875e-01,4.21914725379224365e-11
1458,4343,2.05038200184087596e-02,2.05038200921891373e-02,7.37803776407197631e-11
1459,4344,5.03593777005424070e-01,5.03593776947537375e-01,-5.78866954370482745e-11
1460,4345,2.14146213222021931e-01,2.14146213064729002e-01,-1.57292928681940225e-10
1461,4346,8.16012134034500708e-02,8.16012135084040052e-02,1.04953934432217011e-10
1462,4347,3.50860966208976555e-01,3.50860966107394756e-01,-1.01581798528371792e-10
1463,4348,4.34637860298165424e-01,4.34637860260057074e-01,-3.81083498091072670e-11
1464,4349,5.45204415064818315e-01,5.45204415031247058e-01,-3.35712568855228710e-11
1465,4350,3.24161026786354001e-01,3.24161026841333855e-01,5.49798540028234584e-11
1466,4351,2.93286265807427941e-02,2.93286266828899564e-02,1.02147162256427393e-10
1467,4352,4.90070457328125209e-01,4.90070457348863509e-01,2.07382999661831491e-11
1468,4353,6.83388606836944801e-01,6.83388606833195245e-01,-3.74955622106654118e-12
1469,4354,1.65248659311012597e-01,1.65248659314590346e-01,3.57774920800579821e-12
1470,4355,3.83188190983568766e-01,3.83188190975440379e-01,-8.12838685249062110e-12
1471,4356,4.20846018888886120e-01,4.20846018855252302e-01,-3.36338179529604986e-11
1472,4357,6.84939558537025595e-01,6.84939558546327376e-01,9.30178156721694904e-12
1473,4358,6.56125999067059040e-01,6.56125999058038256e-01,-9.02078411968432192e-12
1474,4359,3.89568491690277352e-01,3.89568491644507020e-01,-4.57703319689528598e-11
1475,4360,1.16063216148967085e-01,1.16063216132880176e-01,-1.60869095822135932e-11
1476,4361,5.82595684163987992e-01,5.82595684213851439e-01,4.98634467049896557e-11
1477,4362,3.40734518641585382e-01,3.40734518541764064e-01,-9.98213178782236810e-11
1478,4363,1.33133277503670072e-01,1.33133277364871655e-01,-1.38798417204100133e-10
1479,4364,2.82904649084042892e-01,2.82904649153021104e-01,6.89782120311122071e-11
1480,4365,1.54421876168767767e-02,1.54421876665031405e-02,4.96263637822513815e-11
1481,4366,3.13997747226051560e-01,3.13997747174112329e-01,-5.19392306941313109e-11
1482,4367,1.00885029637626286e-01,1.00885029539659402e-01,-9.79668846046166664e-11
1483,4368,1.85170401201752460e-01,1.85170401231335602e-01,2.95831414920399993e-11
1484,4369,3.78545109203807850e-01,3.78545109213813347e-01,1.00054964313756045e-11
1485,4370,3.51123609180175877e-01,3.51123609255115987e-01,7.49401096733492977e-11
1486,4371,4.13166188751353913e-01,4.13166188834754422e-01,8.34005087213540719e-11
1487,4372,3.94497792561988581e-01,3.94497792504088729e-01,-5.78998515798900826e-11
1488,4373,4.44638984882075483e-01,4.44638984899098366e-01,1.70228831031238315e-11
1489,4374,3.72077957965307626e-01,3.72077957992299424e-01,2.69917976858380371e-11
1490,4375,5.29767354837147542e-01,5.29767354839362881e-01,2.21533902333703736e-12
1491,4376,2.93715171201829661e-01,2.93715171176586021e-01,-2.52436405112632656e-11
1492,4377,4.22329094084234608e-03,4.22329091123147329e-03,-2.96108727815269646e-11
1493,4378,2.12164106960724547e-01,2.12164107023930099e-01,6.32055519034224744e-11
1494,4379,1.41720427198300886e-01,1.41720427056819254e-01,-1.41481631965589827e-10
1495,4380,6.87824158818108100e-01,6.87824158818254316e-01,1.46216372343133116e-13
1496,4381,9.42503271521642622e-02,9.42503273051335105e-02,1.52969248379264400e-10
1497,4382,3.03612511632134346e-02,3.03612512120922766e-02,4.88788419461538837e-11
1498,4383,6.49620588959849352e-03,6.49620590579963724e-03,1.62011437251918800e-11
1499,4384,6.07670067828738558e-01,6.07670067808100511e-01,-2.06380468270594974e-11
1500,4385,5.99698671051474452e-01,5.99698671052802945e-01,1.32849287126646232e-12
1501,4386,6.55195344902028909e-01,6.55195344878716890e-01,-2.33120189818691870e-11
1502,4387,6.78471913501393797e-01,6.78471913483514988e-01,-1.78788095439585959e-11
1503,4388,6.83908254025178963e-01,6.83908254008370631e-01,-1.68083325036150200e-11
1504,4389,6.15574210689074475e-01,6.15574210670695288e-01,-1.83791870611571539e-11
1505,4390,5.83959608056624280e-01,5.83959608102857852e-01,4.62335725259777064e-11
1506,4391,5.68160059291312636e-01,5.68160059342116330e-01,5.08036945845447008e-11
1507,4392,5.60257250335108758e-01,5.60257250376975491e-01,4.18667323032195782e-11
1508,4393,5.36555073228012658e-01,5.36555073227750645e-01,-2.62012633811536944e-13
1509,4394,6.47177102562594087e-01,6.47177102527246362e-01,-3.53477247472255840e-11
1510,4395,6.39255909117648069e-01,6.39255909085649443e-01,-3.19986259711413368e-11
1511,4396,6.63163149084699866e-01,6.63163149062062751e-01,-2.26371144051995543e-11
1512,4397,6.23487863473796367e-01,6.23487863441383849e-01,-3.24125171147215951e-11
1513,4398,5.91858754632712758e-01,5.91858754664124409e-01,3.14116510580220165e-11
1514,4399,5.28661138525898910e-01,5.28661138493944138e-01,-3.19547721616686431e-11
1515,4400,5.52285198728205140e-01,5.52285198759569274e-01,3.13641335125680598e-11
1516,4401,5.44443784159862609e-01,5.44443784173199052e-01,1.33364430610072304e-11
1517,4402,5.75995985134186372e-01,5.75995985186458559e-01,5.22721865792163953e-11
1518,4403,6.71074616113808586e-01,6.71074616075340025e-01,-3.84685616694468990e-11
1519,4404,6.31335905777125728e-01,6.31335905764140892e-01,-1.29848354291084433e-11
1520,4405,2.73373751679822141e-01,2.73373751596744985e-01,-8.30771562654319951e-11
1521,4406,1.03608971733887816e-02,1.03608972104236759e-02,3.70348942485554389e-11
1522,4407,1.79019929037771766e-02,1.79019929267615584e-02,2.29843817589614474e-11
1523,4408,4.32936030606724143e-01,4.32936030697645635e-01,9.09214925570722698e-11
1524,4409,4.24976644975458173e-01,4.24976645076752257e-01,1.01294084231540182e-10
1525,4410,4.09005045844363924e-01,4.09005045950490309e-01,1.06126385457372407e-10
1526,4411,3.37201846920195614e-01,3.37201846811809591e-01,-1.08386022379391989e-10
1527,4412,3.05291475794944145e-01,3.05291475737004214e-01,-5.79399306310790507e-11
1528,4413,2.97310361679040402e-01,2.97310361649046062e-01,-2.99943403447855417e-11
1529,4414,3.69117261446723244e-01,3.69117261364634297e-01,-8.20889467512131432e-11
1530,4415,3.29218182269128190e-01,3.29218182158573403e-01,-1.10554787546846001e-10
1531,4416,4.64854140631964230e-01,4.64854140600729271e-01,-3.12349590636529229e-11
1532,4417,4.00957393477029800e-01,4.00957393571013176e-01,9.39833766366859891e-11
1533,4418,3.53155805975822135e-01,3.53155805856475324e-01,-1.19346810212306309e-10
1534,4419,5.20639317252589384e-01,5.20639317195220164e-01,-5.73692204852704890e-11
1535,4420,4.40914091848277234e-01,4.40914091920634910e-01,7.23576754069199524e-11
1536,4421,3.21250402484591469e-01,3.21250402385287293e-01,-9.93041759933532830e-11
1537,4422,3.61140982669003408e-01,3.61140982563098401e-01,-1.05905006986262151e-10
1538,4423,4.16996701316049156e-01,4.16996701422676974e-01,1.06627817686444359e-10
1539,4424,3.93051012447596049e-01,3.93051012505186148e-01,5.75900993560196639e-11
1540,4425,5.12651586823887340e-01,5.12651586747434607e-01,-7.64527330332498423e-11
1541,4426,4.96755053781964995e-01,4.96755053696965543e-01,-8.49994519214192223e-11
1542,4427,4.80820502717623777e-01,4.80820502674570049e-01,-4.30537272499975643e-11
1543,4428,3.85071294761093252e-01,3.85071294768237926e-01,7.14467374152150114e-12
1544,4429,5.04667375673298668e-01,5.04667375597083634e-01,-7.62150342836775962e-11
1545,4430,2.65397010388843668e-01,2.65397010257311605e-01,-1.31532063019079715e-10
1546,4431,2.81356073492342762e-01,2.81356073436474841e-01,-5.58679214002211211e-11
1547,4432,8.18758832540072146e-02,8.18758834551863574e-02,2.01179142789165155e-10
1548,4433,6.59262424316094664e-02,6.59262424159442612e-02,-1.56652052440975353e-11
1549,4434,2.41446479938442843e-01,2.41446479747796150e-01,-1.90646692876939028e-10
1550,4435,2.89255396428860390e-01,2.89255396381088048e-01,-4.77723416381081734e-11
1551,4436,1.53698393040103409e-01,1.53698392959239510e-01,-8.08638989102661299e-11
1552,4437,1.05819936208700699e-01,1.05819936293318637e-01,8.46179376567945951e-11
1553,4438,4.48898235466817563e-01,4.48898235493104092e-01,2.62865285094449064e-11
1554,4439,2.17514127783434208e-01,2.17514127562555171e-01,-2.20879037282628587e-10
1555,4440,1.93587202440550776e-01,1.93587202392074026e-01,-4.84767503916572196e-11
1556,4441,1.77627721081578982e-01,1.77627721145155043e-01,6.35760610823155048e-11
1557,4442,1.45733487921488908e-01,1.45733487785414756e-01,-1.36074151946274924e-10
1558,4443,3.77084982197392171e-01,3.77084982146134950e-01,-5.12572206901040772e-11
1559,4444,4.88698222758538581e-01,4.88698222691684947e-01,-6.68536337400382763e-11
1560,4445,4.56878979686100639e-01,4.56878979679593455e-01,-6.50718368078173626e-12
1561,4446,1.29757092266548330e-01,1.29757092142928659e-01,-1.23619670056029918e-10
1562,4447,4.72837881119255787e-01,4.72837881084960110e-01,-3.42956774090907857e-11
1563,4448,3.45173131780179443e-01,3.45173131670825917e-01,-1.09353526234201581e-10
1564,4449,2.01565314195390755e-01,2.01565314071477264e-01,-1.23913490579496965e-10
1565,4450,7.39052106459010677e-02,7.39052107753520315e-02,1.29450963837207667e-10
1566,4451,1.69576728719811887e-01,1.69576728784145953e-01,6.43340658523783304e-11
1567,4452,3.13260199600952138e-01,3.13260199513817950e-01,-8.71341887531684733e-11
1568,4453,2.25501652088153648e-01,2.25501651873142833e-01,-2.15010814708094244e-10
1569,4454,3.39077836766676841e-02,3.39077836308949374e-02,-4.57727467040314195e-11
1570,4455,4.19292275262463029e-02,4.19292274290967021e-02,-9.71496008639327613e-11
1571,4456,1.13796318895274251e-01,1.13796318867537660e-01,-2.77365908019078233e-11
1572,4457,8.98574377763262239e-02,8.98574379689863062e-02,1.92660082332096749e-10
1573,4458,5.79269746739700872e-02,5.79269745490454332e-02,-1.24924653954749942e-10
1574,4459,1.37748796569146015e-01,1.37748796417374031e-01,-1.51771983869508631e-10
1575,4460,2.58801285568673704e-02,2.58801285420416707e-02,-1.48256996956863674e-11
1576,4461,2.09533961444553052e-01,2.09533961256538281e-01,-1.88014770419187016e-10
1577,4462,9.77702998493056308e-02,9.77703000138474831e-02,1.64541852365474028e-10
1578,4463,4.99312884978458313e-02,4.99312883562772619e-02,-1.41568569367311881e-10
1579,4464,1.21773290139559814e-01,1.21773290048460853e-01,-9.10989617075586011e-11
1580,4465,4.83892319489788014e-03,4.83892318579815916e-03,-9.09972097673517055e-12
1581,4466,2.57410769097151548e-01,2.57410768934530243e-01,-1.62621305310750586e-10
1582,4467,2.49432872122409915e-01,2.49432871935146100e-01,-1.87263815565330560e-10
1583,4468,2.33481802895229046e-01,2.33481802702161401e-01,-1.93067645204436644e-10
1584,4469,1.61595808675057240e-01,1.61595808673729024e-01,-1.32821531551030603e-12
1585,4470,1.85606819264274026e-01,1.85606819280644098e-01,1.63700719646442394e-11
1586,4471,2.71336462592957760e-04,2.71336465215959945e-04,2.62300218437788724e-12
1587,4472,1.87627039212219705e-04,1.87627039227126997e-04,1.49072919806980675e-14
1588,4473,2.24100419599594273e-04,2.24100421133654505e-04,1.53406023235998223e-12
1589,4474,1.92092203303384100e-04,1.92092204021348444e-04,7.17964343576252273e-13
1590,4475,2.72728455393330218e-04,2.72728458549231214e-04,3.15590099626145149e-12
1591,4476,1.69472479060360547e-04,1.69472478098206010e-04,-9.62154536815820749e-13
1592,4477,6.03238672433197964e-04,6.03238678107724025e-04,5.67452606171220397e-12
1593,4478,2.53561703211090182e-04,2.53561705967164522e-04,2.75607434010310959e-12
1594,4479,1.67053687101661335e-04,1.67053686884641493e-04,-2.17019842851592926e-13
1595,4480,2.03359837885131166e-04,2.03359839453062905e-04,1.56793173822049325e-12
1596,4481,1.84380795437500718e-04,1.84380796129734396e-04,6.92233678148065912e-13
1597,4482,1.48121063534073402e-04,1.48121062425872170e-04,-1.10820123151895988e-12
1598,4483,3.52376770997960844e-04,3.52376775078362822e-04,4.08040197767342572e-12
1599,4484,2.94274725460101248e-04,2.94274722661502764e-04,-2.79859848403146705e-12
1600,4485,1.18026667530571602e-04,1.18026666277762059e-04,-1.25280954230491681e-12
1601,4486,5.60779556539098300e-04,5.60779562007142395e-04,5.46804409477102960e-12
1602,4487,2.03044741677301053e-04,2.03044744310327445e-04,2.63302639240403646e-12
1603,4488,4.87522739309501313e-04,4.87522743633912368e-04,4.32441105494008049e-12
1604,4489,6.70459478044629475e-04,6.70459483665473218e-04,5.62084374270549469e-12
1605,4490,4.07503927870264053e-04,4.07503930477034321e-04,2.60677026839295500e-12
1606,4491,3.88014129133242784e-04,3.88014126605148405e-04,-2.52809437880502363e-12
1607,4492,3.51395055900356019e-04,3.51395055960294943e-04,5.99389244834713786e-14
1608,4493,3.65416862144997130e-04,3.65416863752651081e-04,1.60765395136944211e-12
1609,4494,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
1610,4495,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
1611,4496,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
1612,4497,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
1613,4498,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
1614,4499,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
1615,4500,6.88479088394650995e-01,6.88479088396401484e-01,1.75048864292648432e-12
1616,4501,6.88549451507408761e-01,6.88549451508764343e-01,1.35558231306731614e-12
1617,4502,6.88514296112109458e-01,6.88514296113016733e-01,9.07274255723677925e-13
1618,4503,6.88535459207928802e-01,6.88535459210316669e-01,2.38786768136378669e-12
1619,4504,6.88461267161456059e-01,6.88461267161443846e-01,-1.22124532708767219e-14
1620,4505,6.88566371013882295e-01,6.88566371012618195e-01,-1.26409993583820324e-12
1621,4506,6.88237419993507848e-01,6.88237419992699051e-01,-8.08797473439426540e-13
