node_id,y_um,z_um,jax_temperature_K,elmer_temperature_K,elmer_minus_jax_K
1516,4.38269493305060021e+00,-5.47901965975944094e-01,3.41094483948302980e+02,3.41094483948455718e+02,1.52738266478991136e-10
1517,4.28771840384458081e+00,-2.83606146788644820e-01,3.48411380472328062e+02,3.48411380472503822e+02,1.75759851117618382e-10
1518,4.56261555305593269e+00,-6.37644122915995426e-02,3.56855265557915573e+02,3.56855265558132942e+02,2.17369233723729849e-10
1519,4.26249999999999485e+00,-6.46669991415427803e-02,3.54696767414223132e+02,3.54696767414417707e+02,1.94575022760545835e-10
1520,4.41250000000000941e+00,-6.49519052838402888e-02,3.55680278608180060e+02,3.55680278608384413e+02,2.04352090804604813e-10
1521,4.18738444694406731e+00,-6.32691731075425007e-02,3.54239633905452536e+02,3.54239633905642791e+02,1.90254922927124426e-10
1522,4.38250000000000739e+00,-1.18706792106859679e-01,3.53893230999191132e+02,3.53893230999388550e+02,1.97417193703586236e-10
1523,4.29952840279800519e+00,-1.50891472348138794e-01,3.52397476526900050e+02,3.52397476527089282e+02,1.89231741387629882e-10
1524,4.18898041574146962e+00,-1.92291560570890502e-01,3.50466526414007319e+02,3.50466526414186376e+02,1.79056769411545247e-10
1525,4.08280999090679853e+00,-1.77469786240315786e-01,3.50199328200830621e+02,3.50199328201005244e+02,1.74622982740402222e-10
1526,4.45252807762525737e+00,-1.40413111257547879e-01,3.53729341271402120e+02,3.53729341271602323e+02,2.00202521227765828e-10
1527,4.51956241928654823e+00,-1.31834992974502102e-01,3.54476304825031775e+02,3.54476304825237946e+02,2.06171080208150670e-10
1528,4.59659305039110766e+00,-1.39163627728275813e-01,3.54858595204638107e+02,3.54858595204849507e+02,2.11400674743345007e-10
1529,4.05962550699979730e+00,-1.03167764293999903e-01,3.52196627913652492e+02,3.52196627913832231e+02,1.79738890437874943e-10
1530,4.68421371765223959e+00,-1.11751705248549799e-01,3.56569137164361734e+02,3.56569137164584504e+02,2.22769358515506610e-10
1531,4.32568216589681409e+00,-1.24590447928027093e+00,3.20862681995530636e+02,3.20862681995608170e+02,7.75344233261421323e-11
1532,4.23402602369954639e+00,-1.69397399679940874e+00,3.08403539442446402e+02,3.08403539442477211e+02,3.08091330225579441e-11
1533,4.53496415376066775e+00,-1.70581785834317201e+00,3.08333272550352206e+02,3.08333272550383697e+02,3.14912540488876402e-11
1534,4.13743463933110078e+00,-4.26985965516216315e-01,3.43350239222586310e+02,3.43350239222741038e+02,1.54727786139119416e-10
1535,4.15264386577231903e+00,-6.17274496038147436e-01,3.37995033851503536e+02,3.37995033851640528e+02,1.36992639454547316e-10
1536,4.05093134935837984e+00,-4.89653844225727761e-02,3.53716699844973050e+02,3.53716699845156711e+02,1.83661086339270696e-10
1537,4.69906865064159618e+00,-4.89653844225755933e-02,3.58941900358013129e+02,3.58941900358248006e+02,2.34877006732858717e-10
1538,4.14471512407816167e+00,-1.22837993807283205e-01,3.52204417536486517e+02,3.52204417536668984e+02,1.82467374543193728e-10
1539,4.38348867000387621e+00,-1.90751849594610362e-01,3.51760090443413901e+02,3.51760090443604497e+02,1.90595983440289274e-10
1540,4.21662167791233866e+00,-1.18791439795079598e-01,3.52801397793003559e+02,3.52801397793190802e+02,1.87242221727501601e-10
1541,4.22232443145923320e+00,-8.79146730330303439e-01,3.30834940171000994e+02,3.30834940171113658e+02,1.12663656182121485e-10
1542,4.99999999999999378e+00,-6.23867223276075647e-02,3.59950267660454074e+02,3.59950267660700092e+02,2.46018316829577088e-10
1543,4.83441319755332533e+00,-2.83475497701837220e-01,3.51558659066266216e+02,3.51558659066471932e+02,2.05716332857264206e-10
1544,5.17076513758520306e+00,-2.09210330420610463e-01,3.54781923273922473e+02,3.54781923274149108e+02,2.26634710998041555e-10
1545,4.85700867746959197e+00,-5.63944380212472313e-02,3.59977235297466791e+02,3.59977235297711331e+02,2.44540387939196080e-10
1546,5.08365616286797373e+00,-6.16721702611141787e-01,3.41117456380181125e+02,3.41117456380346198e+02,1.65073288371786475e-10
1547,5.05843572907224459e+00,-2.50990412259332774e-01,3.53240891980570950e+02,3.53240891980788433e+02,2.17482920561451465e-10
1548,5.14299132253040359e+00,-5.63821717156213556e-02,3.60214347798119491e+02,3.60214347798368010e+02,2.48519427259452641e-10
1549,5.07145093470744079e+00,-6.10464015156744130e-02,3.60038221885038752e+02,3.60038221885285736e+02,2.46984654950210825e-10
1550,4.92854906529254944e+00,-6.15639299146869545e-02,3.59909672870131203e+02,3.59909672870376198e+02,2.44995135290082544e-10
1551,4.95630782777945456e+00,-1.19015706964936283e-01,3.57799204859854058e+02,3.57799204860089901e+02,2.35843344853492454e-10
1552,5.00000000000000000e+00,-1.23771057570199905e+00,3.22086646821489865e+02,3.22086646821576267e+02,8.64019966684281826e-11
1553,4.81018197441969164e+00,-1.01598552352805502e-01,3.58012300775724782e+02,3.58012300775959147e+02,2.34365415963111445e-10
1554,4.82236275475459486e+00,-1.79924121612266508e-01,3.55142410801845017e+02,3.55142410802066365e+02,2.21348273043986410e-10
1555,5.18674944990527909e+00,-1.07527859787591606e-01,3.58360614643790598e+02,3.58360614644033262e+02,2.42664555116789415e-10
1556,5.01962599895587314e+00,-1.40116995228973473e-01,3.57124934080107550e+02,3.57124934080341575e+02,2.34024355449946597e-10
1557,5.10833642879274041e+00,-1.37545695154633996e-01,3.57289389964663826e+02,3.57289389964899897e+02,2.36070718528935686e-10
1558,4.88313815745819291e+00,-1.23673586427289692e-01,3.57453516914206659e+02,3.57453516914439660e+02,2.33001173910452053e-10
1559,4.92611486384359942e+00,-4.33511051441124062e-01,3.46775165240092520e+02,3.46775165240279307e+02,1.86787474376615137e-10
1560,5.16677725939954957e+00,-3.72428831558732132e-01,3.49199871719708540e+02,3.49199871719909822e+02,2.01282546186121181e-10
1561,5.00000000000000000e+00,-1.72238269966311908e+00,3.08066961631729100e+02,3.08066961631760648e+02,3.15480974677484483e-11
1562,4.92862836134532678e+00,-2.18672481662251367e-01,3.54120115294039124e+02,3.54120115294258085e+02,2.18960849451832473e-10
1563,4.80040261782675248e+00,-4.95755305633022933e-02,3.60070954666629746e+02,3.60070954666874115e+02,2.44369857682613656e-10
1564,5.19959738217324841e+00,-4.95755305633127502e-02,3.60438066412135413e+02,3.60438066412386320e+02,2.50906850851606578e-10
1565,5.01394269381132940e+00,-8.95169866605725617e-01,3.32341299275008510e+02,3.32341299275136123e+02,1.27613475342513993e-10
1566,5.29999999999999893e+00,-4.24644384318720147e-01,3.47493227785142096e+02,3.47493227785337865e+02,1.95768734556622803e-10
1567,5.29999999999999538e+00,-1.03140583708754979e-01,3.58402168534704060e+02,3.58402168534952295e+02,2.48235210165148601e-10
1568,5.29999999999999538e+00,-1.75527019162903586e-01,3.55919700521486448e+02,3.55919700521722405e+02,2.35957031691214070e-10
1569,5.29999999999999805e+00,-2.84085419174258724e-01,3.52204896611967854e+02,3.52204896612185848e+02,2.17994511331198737e-10
1570,5.29905133512271842e+00,-4.85674455338200028e-02,3.60201774816362729e+02,3.60201774816620230e+02,2.57500687439460307e-10
1571,5.60000000000000320e+00,-6.23867223276124497e-02,3.59675172269092570e+02,3.59675172269355983e+02,2.63412403000984341e-10
1572,5.43441319755333385e+00,-2.83475497701839607e-01,3.52121409371388040e+02,3.52121409371608252e+02,2.20211404666770250e-10
1573,5.77076513758519916e+00,-2.09210330420609603e-01,3.53811622653926918e+02,3.53811622654155144e+02,2.28226326726144180e-10
1574,5.45700867746959339e+00,-5.63944380212563212e-02,3.59979009651374781e+02,3.59979009651639615e+02,2.64833488472504541e-10
1575,5.68365616286797248e+00,-6.16721702611141787e-01,3.40710863164230432e+02,3.40710863164395732e+02,1.65300662047229707e-10
1576,5.65843572907225578e+00,-2.50990412259339712e-01,3.52786129291653253e+02,3.52786129291877558e+02,2.24304130824748427e-10
1577,5.74299132253040590e+00,-5.63821717156156102e-02,3.59657454878689634e+02,3.59657454878951683e+02,2.62048160948324949e-10
1578,5.52854906529254908e+00,-6.15639299146955657e-02,3.59760147696398406e+02,3.59760147696662386e+02,2.63980837189592421e-10
1579,5.67145093470745199e+00,-6.10464015156748224e-02,3.59631656121853268e+02,3.59631656122116169e+02,2.62900812231237069e-10
1580,5.55630782777946752e+00,-1.19015706964959306e-01,3.57676119580471891e+02,3.57676119580723594e+02,2.51702658715657890e-10
1581,5.60000000000000142e+00,-1.23771057570199905e+00,3.22052323000406091e+02,3.22052323000492947e+02,8.68567440193146467e-11
1582,5.78674944990528228e+00,-1.07527859787586999e-01,3.57462595343761109e+02,3.57462595344009173e+02,2.48064679908566177e-10
1583,5.41018197441969306e+00,-1.01598552352814106e-01,3.58411924883780614e+02,3.58411924884034704e+02,2.54090082307811826e-10
1584,5.42236275475460339e+00,-1.79924121612272087e-01,3.55685982630871081e+02,3.55685982631109709e+02,2.38628672377672046e-10
1585,5.61962599895589143e+00,-1.40116995228977193e-01,3.56814006963580255e+02,3.56814006963827183e+02,2.46927811531350017e-10
1586,5.70833642879274805e+00,-1.37545695154633996e-01,3.56672775658793739e+02,3.56672775659039132e+02,2.45393039222108200e-10
1587,5.48313815745820321e+00,-1.23673586427302792e-01,3.57591000957783876e+02,3.57591000958034499e+02,2.50622633757302538e-10
1588,5.52611486384359640e+00,-4.33511051441126227e-01,3.46938109631217174e+02,3.46938109631411919e+02,1.94745553017128259e-10
1589,5.76677725939953767e+00,-3.72428831558744955e-01,3.48303111566597352e+02,3.48303111566797497e+02,2.00145677808905020e-10
1590,5.60000000000000142e+00,-1.72238269966311908e+00,3.08057708189391519e+02,3.08057708189423010e+02,3.14912540488876402e-11
1591,5.52862836134533531e+00,-2.18672481662259499e-01,3.54204451778488590e+02,3.54204451778720625e+02,2.32034835789818317e-10
1592,5.79959738217324716e+00,-4.95755305633293966e-02,3.59732878380483726e+02,3.59732878380744978e+02,2.61252353084273636e-10
1593,5.40040261782676900e+00,-4.95755305633182528e-02,3.60230723206158302e+02,3.60230723206423761e+02,2.65458766079973429e-10
1594,5.61394269381132904e+00,-8.95169866605725728e-01,3.32230658512709795e+02,3.32230658512838716e+02,1.28920873976312578e-10
1595,5.90964654142153023e+00,-1.03140583708755104e-01,3.56506994682195568e+02,3.56506994682433344e+02,2.37776021094759926e-10
1596,5.92801392025177698e+00,-1.73605384751486763e-01,3.53947281127541260e+02,3.53947281127764597e+02,2.23337792704114690e-10
1597,5.92499999999999893e+00,-8.79146730330303328e-01,3.32139252689856562e+02,3.32139252689982698e+02,1.26135546452132985e-10
1598,5.92499999999999627e+00,-2.84085419174257725e-01,3.50365227054994079e+02,3.50365227055199966e+02,2.05886863113846630e-10
1599,5.92499999999999893e+00,-6.16721702611141787e-01,3.39992933332606185e+02,3.39992933332765233e+02,1.59047885972540826e-10
1600,5.92499999999999627e+00,-4.24644384318719981e-01,3.45910225788761352e+02,3.45910225788946377e+02,1.85025328391930088e-10
1601,5.90110566364977540e+00,-4.91561465267081402e-02,3.58504535711298786e+02,3.58504535711548044e+02,2.49258391704643145e-10
1602,5.95914061996068956e+00,-1.04787069103779995e-01,3.55868359163009131e+02,3.55868359163240427e+02,2.31295871344627813e-10
1603,5.95124183594229184e+00,-4.93380934571976057e-02,3.57691388439451146e+02,3.57691388439691877e+02,2.40731878875521943e-10
1604,6.31522502144496567e+00,-8.26819884541996730e-01,3.32459150014777151e+02,3.32459150014898228e+02,1.21076482173521072e-10
1605,6.14481527983600184e+00,-4.16543167026501626e-01,3.44970327913299059e+02,3.44970327913473113e+02,1.74054548551794142e-10
1606,6.06604838874870200e+00,-1.78128230331487086e-01,3.52608107323085562e+02,3.52608107323294917e+02,2.09354311664355919e-10
1607,7.43396414504684255e+00,-4.69526776397005519e-01,3.36711360964913752e+02,3.36711360965028348e+02,1.14596332423388958e-10
1608,6.33399523927948316e+00,-1.18356380217354604e-01,3.52310021648609904e+02,3.52310021648802262e+02,1.92358129424974322e-10
1609,8.57142857142856585e+00,-1.50512834069460699e+00,3.10567760771633857e+02,3.10567760771664382e+02,3.05249159282539040e-11
1610,6.47062593410547393e+00,-4.60248580007430075e-01,3.41952283909787127e+02,3.41952283909938728e+02,1.51601398101774976e-10
1611,9.53805414329769441e+00,-7.41262251853608167e-01,3.24581246253080963e+02,3.24581246253148777e+02,6.78141987009439617e-11
1612,7.42857142857142616e+00,-1.50512834069460788e+00,3.12020320790565734e+02,3.12020320790604444e+02,3.87103682442102581e-11
1613,8.52556251388182496e+00,-4.86652256704394270e-01,3.31587925065403510e+02,3.31587925065493494e+02,8.99831320566590875e-11
1614,6.71885595163562677e+00,-9.19402674288852917e-01,3.28507957080536301e+02,3.28507957080636231e+02,9.99307303573004901e-11
1615,6.09957623832407769e+00,-5.58468461179937523e-02,3.55857465646310686e+02,3.55857465646530670e+02,2.19984030991327018e-10
1616,6.97277737869917491e+00,-3.67006635009929694e-01,3.41680905673022153e+02,3.41680905673159486e+02,1.37333699967712164e-10
1617,9.16641481539476644e+00,-1.58213010512557406e+00,3.08526214931894799e+02,3.08526214931918901e+02,2.41016095969825983e-11
1618,7.99999999999999467e+00,-1.49674158633575582e+00,3.11398194959369846e+02,3.11398194959404464e+02,3.46176420862320811e-11
1619,7.71428571428570908e+00,-9.42211828234723492e-01,3.24587972549286178e+02,3.24587972549361893e+02,7.57154339225962758e-11
1620,6.83497027123261880e+00,-1.50058947430367584e+00,3.13032367607437834e+02,3.13032367607482911e+02,4.50768311566207558e-11
1621,7.96205717288274162e+00,-4.87728644954453172e-01,3.33764138711599742e+02,3.33764138711699616e+02,9.98738869384396821e-11
1622,8.96543431394984580e+00,-1.00758216911815701e+00,3.20203916432136566e+02,3.20203916432193466e+02,5.69002622796688229e-11
1623,6.11251158001371042e+00,-2.64036205570724991e-01,3.49701017046243805e+02,3.49701017046438551e+02,1.94745553017128259e-10
1624,9.56403149782133610e+00,-1.26349575435041706e+00,3.14589654351963532e+02,3.14589654352003890e+02,4.03588273911736906e-11
1625,6.05532481099454056e+00,-1.03140583708755104e-01,3.54911154035299887e+02,3.54911154035519701e+02,2.19813500734744594e-10
1626,9.15521065235168230e+00,-4.14249446279533584e-01,3.31232893333877939e+02,3.31232893333964512e+02,8.65725269250106066e-11
1627,8.28677645478198599e+00,-1.01748879922854996e+00,3.21346284954251814e+02,3.21346284954314285e+02,6.24709173280280083e-11
1628,6.38261697019285457e+00,-1.25587220461416105e+00,3.20367625996511833e+02,3.20367625996586753e+02,7.49196260585449636e-11
1629,6.54095767829180552e+00,-1.77262402846240980e-01,3.49276892183443010e+02,3.49276892183616098e+02,1.73088210431160405e-10
1630,6.35780316257080891e+00,-1.64024541564881510e+00,3.09914665773701813e+02,3.09914665773738307e+02,3.64934749086387455e-11
1631,6.16187348493601306e+00,-6.16721702611141898e-01,3.39042753998004571e+02,3.39042753998154353e+02,1.49782408698229119e-10
1632,6.04873418613581570e+00,-4.87881804432801422e-02,3.56530612961319093e+02,3.56530612961545899e+02,2.26805241254623979e-10
1633,6.16634505528167587e+00,-1.26841683829410995e-01,3.53298636553089750e+02,3.53298636553295466e+02,2.05716332857264206e-10
1634,6.28895331413501690e+00,-2.77532798784536183e-01,3.48133410428911020e+02,3.48133410429091327e+02,1.80307324626483023e-10
1635,9.61877941301449013e+00,-3.31102339627045217e-01,3.31974332909752093e+02,3.31974332909839802e+02,8.77093953022267669e-11
1636,7.20450984691547625e+00,-9.82912541371600113e-01,3.25239772202677727e+02,3.25239772202760378e+02,8.26503310236148536e-11
1637,9.63180354835750485e+00,-1.66912517189533682e+00,3.06628187771548880e+02,3.06628187771567127e+02,1.82467374543193728e-11
1638,-6.06066747342143763e+00,1.08486649375658786e-01,3.03343707610976196e+02,3.03343707611224261e+02,2.48064679908566177e-10
1639,-6.19025971333015512e+00,7.33950637271850725e-02,3.03146823141611321e+02,3.03146823141834830e+02,2.23508322960697114e-10
1640,-7.37714474726060310e+00,1.09999999999999987e-01,3.02282287867720015e+02,3.02282287867851892e+02,1.31876731757074594e-10
1641,-6.46216780237509170e+00,1.09999999999999987e-01,3.02915037706040494e+02,3.02915037706232511e+02,1.92017068911809474e-10
1642,-6.10551039372999860e+00,1.62987969936253307e-01,3.03336485035245175e+02,3.03336485035485737e+02,2.40561348618939519e-10
1643,-6.09986110827421335e+00,5.29879699362326498e-02,3.03234274193460465e+02,3.03234274193698127e+02,2.37662334257038310e-10
1644,-6.29340210577310000e+00,1.11147460622442684e-01,3.03076313180376644e+02,3.03076313180587363e+02,2.10718553717015311e-10
1645,-6.97277737869916958e+00,1.09999999999999987e-01,3.02525216679396124e+02,3.02525216679548919e+02,1.52795109897851944e-10
1646,-6.67761402119836589e+00,1.09999999999999987e-01,3.02737351331486366e+02,3.02737351331659170e+02,1.72803993336856365e-10
1647,-6.12755764285401661e+00,1.10498962721048796e-01,3.03259751927538048e+02,3.03259751927773436e+02,2.35388597502605990e-10
1648,-6.18148952551427922e+00,1.54637160629914089e-01,3.03239823662481456e+02,3.03239823662709171e+02,2.27714735956396908e-10
1649,-6.05069694791449031e+00,1.68133036207133102e-01,3.03409632952915160e+02,3.03409632953166124e+02,2.50963694270467386e-10
1650,-6.04593727935244374e+00,4.69615905290079669e-02,3.03301994617600258e+02,3.03301994617848209e+02,2.47950993070844561e-10
1651,-5.93321426021399922e+00,1.09999999999837492e-01,3.03540515684386321e+02,3.03540515684665195e+02,2.78873812931124121e-10
1652,-5.90592066514012437e+00,1.69436754134517975e-01,3.03612173495651120e+02,3.03612173495938180e+02,2.87059265247080475e-10
1653,-5.90592066514008174e+00,5.05632458653080610e-02,3.03557798857099954e+02,3.03557798857385137e+02,2.85183432424673811e-10
1654,-5.95559070362201481e+00,4.38899875044917384e-02,3.03448443506342187e+02,3.03448443506611738e+02,2.69551492237951607e-10
1655,-5.95559070362202014e+00,1.76110012495329704e-01,3.03543252311222773e+02,3.03543252311495792e+02,2.73018940788460895e-10
1656,-5.52857142857142581e+00,6.18589574131739664e-02,3.03707399648862065e+02,3.03707399649169076e+02,3.07011305267224088e-10
1657,-5.67142857142856105e+00,6.18589574131739664e-02,3.03700696360730376e+02,3.03700696361036591e+02,3.06215497403172776e-10
1658,-5.74237002027594823e+00,1.64276247852638113e-01,3.03699541034465938e+02,3.03699541034771300e+02,3.05362846120260656e-10
1659,-5.45762997972405728e+00,1.64276247852638002e-01,3.03712553743565820e+02,3.03712553743872945e+02,3.07124992104945704e-10
1660,-5.59999999999999964e+00,1.58141042586825958e-01,3.03705517718370345e+02,3.03705517718676901e+02,3.06556557916337624e-10
1661,-5.74237002027593935e+00,5.57237521472937480e-02,3.03697444069748428e+02,3.03697444070053791e+02,3.05362846120260656e-10
1662,-5.67140743776111123e+00,1.59597511892961008e-01,3.03702311623529965e+02,3.03702311623835953e+02,3.05988123727729544e-10
1663,-5.45762997972406882e+00,5.57237521472934774e-02,3.03710637336910622e+02,3.03710637337217804e+02,3.07181835523806512e-10
1664,-5.52859256223887296e+00,1.59597511892962368e-01,3.03708969257977685e+02,3.03708969258284469e+02,3.06783931591780856e-10
1665,-5.60000000000000142e+00,6.18589574131327632e-02,3.03704001978566225e+02,3.03704001978872952e+02,3.06727088172920048e-10
1666,-5.41213847827855332e+00,1.09999999999872394e-01,3.03713578240144045e+02,3.03713578240451454e+02,3.07409209199249744e-10
1667,-5.78786152172145663e+00,1.09999999999872505e-01,3.03696995290528378e+02,3.03696995290833399e+02,3.05021785607095808e-10
1668,-5.70714285714289993e+00,1.09999999999999598e-01,3.03700031496247732e+02,3.03700031496553606e+02,3.05874436890007928e-10
1669,-5.56428571428571050e+00,1.09999999999998099e-01,3.03706474618143034e+02,3.03706474618449761e+02,3.06727088172920048e-10
1670,-5.49285714285714288e+00,1.09999999999997003e-01,3.03709880261386616e+02,3.03709880261693741e+02,3.07124992104945704e-10
1671,-5.63571428571422484e+00,1.09999999999976103e-01,3.03703148022721109e+02,3.03703148023027438e+02,3.06329184240894392e-10
1672,-5.40005828866187620e+00,1.69900188597862406e-01,3.03715525480951442e+02,3.03715525481258851e+02,3.07409209199249744e-10
1673,-5.79994171133812930e+00,1.69900188597861795e-01,3.03697746597842865e+02,3.03697746598147830e+02,3.04964942188235000e-10
1674,-5.40005828866190818e+00,5.00998114020455645e-02,3.03713094135928429e+02,3.03713094136235725e+02,3.07295522361528128e-10
1675,-5.79994171133809644e+00,5.00998114020451205e-02,3.03694877669048992e+02,3.03694877669353900e+02,3.04908098769374192e-10
1676,-5.29999999999999361e+00,1.09999999999812401e-01,3.03885994606280576e+02,3.03885994606583949e+02,3.03373326460132375e-10
1677,-5.27864431486881713e+00,1.80660835762782579e-01,3.03965173771995410e+02,3.03965173772296680e+02,3.01270119962282479e-10
1678,-5.32258664696319883e+00,1.81285271888168065e-01,3.03816191657887600e+02,3.03816191658192395e+02,3.04794411931652576e-10
1679,-5.27864431486881180e+00,3.93391642370307451e-02,3.03950529984986645e+02,3.03950529985287403e+02,3.00758529192535207e-10
1680,-5.32258664696316242e+00,3.87147281116554109e-02,3.03801805054825820e+02,3.03801805055130046e+02,3.04225977743044496e-10
1681,-4.92857142857143060e+00,6.18589574131739664e-02,3.04071451928495435e+02,3.04071451928793579e+02,2.98143731924938038e-10
1682,-5.07142857142857739e+00,6.18589574131739664e-02,3.04063804812045703e+02,3.04063804812344586e+02,2.98882696370128542e-10
1683,-4.85762997972406207e+00,1.64276247852639390e-01,3.04077574683183229e+02,3.04077574683481259e+02,2.98030045087216422e-10
1684,-5.00000000000000000e+00,1.58141042586825958e-01,3.04069541877993345e+02,3.04069541878292000e+02,2.98655322694685310e-10
1685,-5.14237002027594237e+00,1.64276247852638890e-01,3.04061960179731329e+02,3.04061960180030496e+02,2.99166913464432582e-10
1686,-4.85762997972407540e+00,5.57237521473006106e-02,3.04074719576521716e+02,3.04074719576819518e+02,2.97802671411773190e-10
1687,-5.00000000000000000e+00,6.18589574131673051e-02,3.04067688522153958e+02,3.04067688522452386e+02,2.98427949019242078e-10
1688,-4.92859256223888043e+00,1.59597511892960287e-01,3.04073545234508003e+02,3.04073545234806033e+02,2.98030045087216422e-10
1689,-5.14237002027593082e+00,5.57237521472948028e-02,3.04059839851544211e+02,3.04059839851843662e+02,2.99451130558736622e-10
1690,-5.07140743776113023e+00,1.59597511892964394e-01,3.04065627106202953e+02,3.04065627106501893e+02,2.98939539788989350e-10
1691,-5.18786152172145076e+00,1.09999999999873005e-01,3.04058791024366371e+02,3.04058791024665652e+02,2.99280600302154198e-10
1692,-4.81213847827855634e+00,1.09999999999875697e-01,3.04078056031769506e+02,3.04078056032067138e+02,2.97632141155190766e-10
1693,-5.03571428571430779e+00,1.10000000000005982e-01,3.04066662159493433e+02,3.04066662159792031e+02,2.98598479275824502e-10
1694,-4.89285714285717077e+00,1.10000000000016585e-01,3.04074281256031952e+02,3.04074281256329925e+02,2.97973201668355614e-10
1695,-4.96428571428572596e+00,1.09999999999996587e-01,3.04070535445857274e+02,3.04070535446155588e+02,2.98314262181520462e-10
1696,-5.10714285714284344e+00,1.10000000000003401e-01,3.04062820251312701e+02,3.04062820251611640e+02,2.98939539788989350e-10
1697,-4.80005828866187123e+00,1.69900188597859408e-01,3.04080902647865969e+02,3.04080902648163658e+02,2.97688984574051574e-10
1698,-5.19994171133812610e+00,1.69900188597861102e-01,3.04059272113671454e+02,3.04059272113970678e+02,2.99223756883293390e-10
1699,-4.80005828866191209e+00,5.00998114020580129e-02,3.04076869485516909e+02,3.04076869485814370e+02,2.97461610898608342e-10
1700,-5.19994171133809324e+00,5.00998114020465499e-02,3.04056663393333793e+02,3.04056663393633016e+02,2.99223756883293390e-10
1701,-4.67983268220396109e+00,1.09999999999906201e-01,3.04260614158692931e+02,3.04260614158969929e+02,2.76997980108717456e-10
1702,-4.07016731779603891e+00,1.09999999999908796e-01,3.05482374738246904e+02,3.05482374738433691e+02,1.86787474376615137e-10
1703,-4.56249999999999467e+00,6.49519052838322813e-02,3.04463699117972340e+02,3.04463699118219893e+02,2.47553089138818905e-10
1704,-4.18749999999999822e+00,6.49519052838322813e-02,3.05165923735269871e+02,3.05165923735465640e+02,1.95768734556622803e-10
1705,-4.41250000000000142e+00,6.49519052838330307e-02,3.04749617707396453e+02,3.04749617707618654e+02,2.22200924326898530e-10
1706,-4.26249999999999840e+00,1.55048094716167290e-01,3.05204401188032477e+02,3.05204401188239842e+02,2.07364792004227638e-10
1707,-4.48750000000000426e+00,1.55048094716167290e-01,3.04759017249866076e+02,3.04759017250103341e+02,2.37264430325012654e-10
1708,-4.41250000000000231e+00,1.55048094716167012e-01,3.04911218885193819e+02,3.04911218885419316e+02,2.25497842620825395e-10
1709,-4.26249999999999574e+00,6.49519052838326699e-02,3.05027141713903518e+02,3.05027141714107302e+02,2.03783656615996733e-10
1710,-4.33749999999999858e+00,6.49519052838330724e-02,3.04888715505809444e+02,3.04888715506021526e+02,2.12082795769674703e-10
1711,-4.33750000000000391e+00,1.55048094716169760e-01,3.05058791612903690e+02,3.05058791613119752e+02,2.16061835089931265e-10
1712,-4.18749999999999645e+00,1.55048094716181611e-01,3.05349682759925884e+02,3.05349682760125461e+02,1.99577243620296940e-10
1713,-4.48749999999999272e+00,6.49519052838269384e-02,3.04608483526348266e+02,3.04608483526581949e+02,2.33683294936781749e-10
1714,-4.56249999999999023e+00,1.55048094716186274e-01,3.04597271895381368e+02,3.04597271895631934e+02,2.50565790338441730e-10
1715,-4.63549736728121697e+00,1.63609510451246776e-01,3.04433509626319790e+02,3.04433509626586044e+02,2.66254573944024742e-10
1716,-4.11450263271878125e+00,1.63609510451246110e-01,3.05509650578075309e+02,3.05509650578268008e+02,1.92699189938139170e-10
1717,-4.63549736728123385e+00,5.63904895486893668e-02,3.04308557506259149e+02,3.04308557506522277e+02,2.63128185906680301e-10
1718,-4.11450263271876615e+00,5.63904895486947097e-02,3.05283988152927634e+02,3.05283988153116013e+02,1.88379090104717761e-10
1719,-4.37499999999999911e+00,1.09999999999997489e-01,3.04901954170336239e+02,3.04901954170555200e+02,2.18960849451832473e-10
1720,-4.22499999999998987e+00,1.09999999999996198e-01,3.05186811266868460e+02,3.05186811267070141e+02,2.01680450118146837e-10
1721,-4.29999999999999893e+00,1.09999999999997905e-01,3.05044724631496138e+02,3.05044724631706003e+02,2.09865902434103191e-10
1722,-4.45000000000000018e+00,1.10000000000000292e-01,3.04756804769448706e+02,3.04756804769678467e+02,2.29761099035385996e-10
1723,-4.52500000000000391e+00,1.10000000000010284e-01,3.04606607558910355e+02,3.04606607559152792e+02,2.42437181441346183e-10
1724,-4.14986209720559529e+00,1.09999999999976589e-01,3.05329596275760991e+02,3.05329596275954941e+02,1.93949745153076947e-10
1725,-4.60013790279439938e+00,1.09999999999978504e-01,3.04446841842861602e+02,3.04446841843118932e+02,2.57330157182877883e-10
1726,-4.05385271277874004e+00,1.66608967991377893e-01,3.05635421493178626e+02,3.05635421493365868e+02,1.87242221727501601e-10
1727,-4.69614728722125463e+00,1.66608967991393186e-01,3.04263446336405991e+02,3.04263446336687650e+02,2.81659140455303714e-10
1728,-4.05385271277864234e+00,5.33910320084189094e-02,3.05391406757857908e+02,3.05391406758040546e+02,1.82637904799776152e-10
1729,-4.69614728722135411e+00,5.33910320084027903e-02,3.04185099345033052e+02,3.04185099345312665e+02,2.79612777376314625e-10
1730,-3.93059012707638944e+00,1.09999999999908102e-01,3.05755378621478258e+02,3.05755378621653335e+02,1.75077730091288686e-10
1731,-6.94098729236120315e-02,1.09999999999908588e-01,3.20134437602663468e+02,3.20134437602758567e+02,9.50990397541318089e-11
1732,-2.33333333333935089e+00,6.11974069775139198e-02,3.09568894076176321e+02,3.09568894076285915e+02,1.09594111563637853e-10
1733,-3.29629629629563059e+00,6.11974069775128859e-02,3.06986343631606189e+02,3.06986343631743921e+02,1.37731603899737820e-10
